,ver_claim_ids,pos
8450,vclaim-pol-08450,[]
8451,vclaim-pol-08451,"['bill', 'that']"
8452,vclaim-pol-08452,['lawmakers']
8453,vclaim-pol-08453,['form']
8454,vclaim-pol-08454,"['kingston', 'member']"
8455,vclaim-pol-08455,['providence']
8456,vclaim-pol-08456,['governor']
8457,vclaim-pol-08457,"['percent', 'earth', 'percent', 'earth']"
8458,vclaim-pol-08458,['jolly']
8459,vclaim-pol-08459,['peters']
8460,vclaim-pol-08460,"['this', 'women']"
8461,vclaim-pol-08461,['quarter']
8462,vclaim-pol-08462,"['protesters', 'truck']"
8463,vclaim-pol-08463,[]
8464,vclaim-pol-08464,"['obama', 'he', 'he', 'he']"
8465,vclaim-pol-08465,['government']
8466,vclaim-pol-08466,"['town', 'kind']"
8467,vclaim-pol-08467,['walker']
8468,vclaim-pol-08468,['rate']
8469,vclaim-pol-08469,['walker']
8470,vclaim-pol-08470,['i']
8471,vclaim-pol-08471,['law']
8472,vclaim-pol-08472,"['percent', 'we', 'percent']"
8473,vclaim-pol-08473,"['studies', 'game']"
8474,vclaim-pol-08474,"['walker', 'we']"
8475,vclaim-pol-08475,['impact']
8476,vclaim-pol-08476,[]
8477,vclaim-pol-08477,"['we', 'people', 'we', 'them']"
8478,vclaim-pol-08478,['florida']
8479,vclaim-pol-08479,['states']
8480,vclaim-pol-08480,['deal']
8481,vclaim-pol-08481,"['poll', 'americans', '%', '%']"
8482,vclaim-pol-08482,['texas']
8483,vclaim-pol-08483,"['costs', 'months', 'costs']"
8484,vclaim-pol-08484,['rubio']
8485,vclaim-pol-08485,['dollar']
8486,vclaim-pol-08486,['scott']
8487,vclaim-pol-08487,['abbott']
8488,vclaim-pol-08488,['international']
8489,vclaim-pol-08489,"['minions', 'company']"
8490,vclaim-pol-08490,['percent']
8491,vclaim-pol-08491,"['amendment', 'florida']"
8492,vclaim-pol-08492,"['amendment', 'use']"
8493,vclaim-pol-08493,[]
8494,vclaim-pol-08494,['reid']
8495,vclaim-pol-08495,['founders']
8496,vclaim-pol-08496,['act']
8497,vclaim-pol-08497,['rouhani']
8498,vclaim-pol-08498,['children']
8499,vclaim-pol-08499,"['he', 'abbott']"
8500,vclaim-pol-08500,['stadium']
8501,vclaim-pol-08501,['check']
8502,vclaim-pol-08502,['which']
8503,vclaim-pol-08503,[]
8504,vclaim-pol-08504,"['that', 'who']"
8505,vclaim-pol-08505,['oregon']
8506,vclaim-pol-08506,['stockman']
8507,vclaim-pol-08507,"['cornyn', 'voters']"
8508,vclaim-pol-08508,['obamacare']
8509,vclaim-pol-08509,['earth']
8510,vclaim-pol-08510,['town']
8511,vclaim-pol-08511,['post']
8512,vclaim-pol-08512,['crist']
8513,vclaim-pol-08513,['cornyn']
8514,vclaim-pol-08514,['percent']
8515,vclaim-pol-08515,['mandela']
8516,vclaim-pol-08516,[]
8517,vclaim-pol-08517,['obamacare']
8518,vclaim-pol-08518,"['we', 'america']"
8519,vclaim-pol-08519,['medicine']
8520,vclaim-pol-08520,"['cbo', 'we', 'we', 'people', 'who']"
8521,vclaim-pol-08521,['kingston']
8522,vclaim-pol-08522,"['name', 'it']"
8523,vclaim-pol-08523,['obamacare']
8524,vclaim-pol-08524,"['employees', 'residents', 'who']"
8525,vclaim-pol-08525,['third']
8526,vclaim-pol-08526,[]
8527,vclaim-pol-08527,"['i', 'that']"
8528,vclaim-pol-08528,['we']
8529,vclaim-pol-08529,"['family', 'which']"
8530,vclaim-pol-08530,[]
8531,vclaim-pol-08531,['citizens']
8532,vclaim-pol-08532,['you']
8533,vclaim-pol-08533,['tax']
8534,vclaim-pol-08534,['priorities']
8535,vclaim-pol-08535,"['she', 'child']"
8536,vclaim-pol-08536,"['putin', 'obama']"
8537,vclaim-pol-08537,"['it', 'proportion', 'who']"
8538,vclaim-pol-08538,['obamacare']
8539,vclaim-pol-08539,"['president', 'it']"
8540,vclaim-pol-08540,"['wage', 'it', 'truman']"
8541,vclaim-pol-08541,[]
8542,vclaim-pol-08542,['residents']
8543,vclaim-pol-08543,"['we', 'you']"
8544,vclaim-pol-08544,['hunt']
8545,vclaim-pol-08545,"['begich', 'he']"
8546,vclaim-pol-08546,['republicans']
8547,vclaim-pol-08547,['administration']
8548,vclaim-pol-08548,"['we', 'we']"
8549,vclaim-pol-08549,['economy']
8550,vclaim-pol-08550,"['rate', 'detainees']"
8551,vclaim-pol-08551,['congress']
8552,vclaim-pol-08552,['walker']
8553,vclaim-pol-08553,"['percent', 'people']"
8554,vclaim-pol-08554,"['partnership', 'it', 'consideration']"
8555,vclaim-pol-08555,"['khamenei', 'who']"
8556,vclaim-pol-08556,"['firearms', 'texas']"
8557,vclaim-pol-08557,['bush']
8558,vclaim-pol-08558,"['people', 'it', 'we']"
8559,vclaim-pol-08559,"['400,000']"
8560,vclaim-pol-08560,['i']
8561,vclaim-pol-08561,['republicans']
8562,vclaim-pol-08562,"['ideas', 'they']"
8563,vclaim-pol-08563,['people']
8564,vclaim-pol-08564,"['democrats', 'republicans', 'democrats']"
8565,vclaim-pol-08565,['obama']
8566,vclaim-pol-08566,['braves']
8567,vclaim-pol-08567,"['amendment', 'who']"
8568,vclaim-pol-08568,"['voters', 'who']"
8569,vclaim-pol-08569,['macy']
8570,vclaim-pol-08570,['warner']
8571,vclaim-pol-08571,['they']
8572,vclaim-pol-08572,"['act', 'we']"
8573,vclaim-pol-08573,"['reid', 'he', 'mcconnell', 'he', 'obama', 'he']"
8574,vclaim-pol-08574,['budget']
8575,vclaim-pol-08575,[]
8576,vclaim-pol-08576,[]
8577,vclaim-pol-08577,[]
8578,vclaim-pol-08578,[]
8579,vclaim-pol-08579,['you']
8580,vclaim-pol-08580,['82']
8581,vclaim-pol-08581,"['you', 'most', 'democrats']"
8582,vclaim-pol-08582,"['reason', 'we', 'what']"
8583,vclaim-pol-08583,['athletes']
8584,vclaim-pol-08584,['one']
8585,vclaim-pol-08585,"['americans', 'companies']"
8586,vclaim-pol-08586,['florida']
8587,vclaim-pol-08587,['people']
8588,vclaim-pol-08588,['rating']
8589,vclaim-pol-08589,['mcconnell']
8590,vclaim-pol-08590,[]
8591,vclaim-pol-08591,"['worker', 'we']"
8592,vclaim-pol-08592,['that']
8593,vclaim-pol-08593,['cotton']
8594,vclaim-pol-08594,['pryor']
8595,vclaim-pol-08595,"['jefferson', 'you', 'they', 'people', 'they']"
8596,vclaim-pol-08596,"['hampshire', 'who']"
8597,vclaim-pol-08597,[]
8598,vclaim-pol-08598,"['you', 'we']"
8599,vclaim-pol-08599,['department']
8600,vclaim-pol-08600,"['states', 'you']"
8601,vclaim-pol-08601,['d']
8602,vclaim-pol-08602,['deficit']
8603,vclaim-pol-08603,"['number', 'who', 'renewals', 'who']"
8604,vclaim-pol-08604,"['law', 'all']"
8605,vclaim-pol-08605,['jersey']
8606,vclaim-pol-08606,['system']
8607,vclaim-pol-08607,[]
8608,vclaim-pol-08608,"['sheriffs', 'the']"
8609,vclaim-pol-08609,"['prosecution', 'it']"
8610,vclaim-pol-08610,"['wage', 'you']"
8611,vclaim-pol-08611,['obamacare']
8612,vclaim-pol-08612,"['deficit', 'we']"
8613,vclaim-pol-08613,['i']
8614,vclaim-pol-08614,"['debt', 'it']"
8615,vclaim-pol-08615,['program']
8616,vclaim-pol-08616,['one']
8617,vclaim-pol-08617,"['rate', 'which']"
8618,vclaim-pol-08618,[]
8619,vclaim-pol-08619,['we']
8620,vclaim-pol-08620,['i']
8621,vclaim-pol-08621,['act']
8622,vclaim-pol-08622,['economy']
8623,vclaim-pol-08623,"['government', 'businesses']"
8624,vclaim-pol-08624,"['things', 'bush']"
8625,vclaim-pol-08625,['debt']
8626,vclaim-pol-08626,['georgia']
8627,vclaim-pol-08627,['administration']
8628,vclaim-pol-08628,"['security', 'anybody']"
8629,vclaim-pol-08629,"['they', 'they']"
8630,vclaim-pol-08630,['majority']
8631,vclaim-pol-08631,['debt']
8632,vclaim-pol-08632,"['scott', 'he']"
8633,vclaim-pol-08633,['experts']
8634,vclaim-pol-08634,['christie']
8635,vclaim-pol-08635,['states']
8636,vclaim-pol-08636,[]
8637,vclaim-pol-08637,['we']
8638,vclaim-pol-08638,"['people', 'texas']"
8639,vclaim-pol-08639,"['you', 'government']"
8640,vclaim-pol-08640,['davis']
8641,vclaim-pol-08641,['university']
8642,vclaim-pol-08642,['subsidy']
8643,vclaim-pol-08643,['hagan']
8644,vclaim-pol-08644,['sink']
8645,vclaim-pol-08645,['crist']
8646,vclaim-pol-08646,['christie']
8647,vclaim-pol-08647,['homeowner']
8648,vclaim-pol-08648,['mandates']
8649,vclaim-pol-08649,['obama']
8650,vclaim-pol-08650,"['we', 'you', 'it', 'law']"
8651,vclaim-pol-08651,"['group', 'interstate', 'lanes']"
8652,vclaim-pol-08652,"['bill', 'percent']"
8653,vclaim-pol-08653,"['legislature', 'republicans']"
8654,vclaim-pol-08654,[]
8655,vclaim-pol-08655,[]
8656,vclaim-pol-08656,"['i', 'who', 'who']"
8657,vclaim-pol-08657,"['scott', 'he']"
8658,vclaim-pol-08658,"['secretary', 'that', 'it', 'move']"
8659,vclaim-pol-08659,"['plan', 'changes', 'obamacare']"
8660,vclaim-pol-08660,['arkansas']
8661,vclaim-pol-08661,[]
8662,vclaim-pol-08662,"['worker', 'workers']"
8663,vclaim-pol-08663,"['percent', 'obamacare']"
8664,vclaim-pol-08664,"['democrats', 'democrats']"
8665,vclaim-pol-08665,['law']
8666,vclaim-pol-08666,"['companies', 'choice']"
8667,vclaim-pol-08667,['people']
8668,vclaim-pol-08668,['insurance']
8669,vclaim-pol-08669,"['we', 'that']"
8670,vclaim-pol-08670,['providence']
8671,vclaim-pol-08671,['passage']
8672,vclaim-pol-08672,"['archibong', 'she']"
8673,vclaim-pol-08673,[]
8674,vclaim-pol-08674,[]
8675,vclaim-pol-08675,[]
8676,vclaim-pol-08676,"['we', 'we']"
8677,vclaim-pol-08677,['mcauliffe']
8678,vclaim-pol-08678,['wisconsin']
8679,vclaim-pol-08679,['cuccinelli']
8680,vclaim-pol-08680,['linn']
8681,vclaim-pol-08681,['law']
8682,vclaim-pol-08682,"['this', 'florida']"
8683,vclaim-pol-08683,['voters']
8684,vclaim-pol-08684,"['i', 'i', 'it']"
8685,vclaim-pol-08685,[]
8686,vclaim-pol-08686,"['enzi', 'that']"
8687,vclaim-pol-08687,"['security', 'database']"
8688,vclaim-pol-08688,"['number', 'who', 'who']"
8689,vclaim-pol-08689,['78702']
8690,vclaim-pol-08690,['soldiers']
8691,vclaim-pol-08691,['majority']
8692,vclaim-pol-08692,"['that', 'users']"
8693,vclaim-pol-08693,['voters']
8694,vclaim-pol-08694,['half']
8695,vclaim-pol-08695,['texting']
8696,vclaim-pol-08696,"['we', 'that']"
8697,vclaim-pol-08697,"['americans', 'what']"
8698,vclaim-pol-08698,['rooms']
8699,vclaim-pol-08699,['wisconsin']
8700,vclaim-pol-08700,['cuccinelli']
8701,vclaim-pol-08701,['buono']
8702,vclaim-pol-08702,['we']
8703,vclaim-pol-08703,"['scores', 'child']"
8704,vclaim-pol-08704,[]
8705,vclaim-pol-08705,"['people', 'people', 'they']"
8706,vclaim-pol-08706,['who']
8707,vclaim-pol-08707,['davis']
8708,vclaim-pol-08708,"['georgia', 'most']"
8709,vclaim-pol-08709,"['congress', 'criminals']"
8710,vclaim-pol-08710,['we']
8711,vclaim-pol-08711,"['wisconsin', 'average', 'average', 'it']"
8712,vclaim-pol-08712,['premiums']
8713,vclaim-pol-08713,"['core', 'they']"
8714,vclaim-pol-08714,['percent']
8715,vclaim-pol-08715,"['wilson', 'we']"
8716,vclaim-pol-08716,"['i', 'i']"
8717,vclaim-pol-08717,"['county', 'that']"
8718,vclaim-pol-08718,"['chafee', 'who']"
8719,vclaim-pol-08719,[]
8720,vclaim-pol-08720,['davis']
8721,vclaim-pol-08721,"['debt', 'which']"
8722,vclaim-pol-08722,['we']
8723,vclaim-pol-08723,['what']
8724,vclaim-pol-08724,['obamacare']
8725,vclaim-pol-08725,"['half', 'shutdown']"
8726,vclaim-pol-08726,['herring']
8727,vclaim-pol-08727,"['core', 'teachers']"
8728,vclaim-pol-08728,['goal']
8729,vclaim-pol-08729,[]
8730,vclaim-pol-08730,"['percent', 'obamacare']"
8731,vclaim-pol-08731,"['core', 'government']"
8732,vclaim-pol-08732,"['obama', 'they']"
8733,vclaim-pol-08733,['taxes']
8734,vclaim-pol-08734,['we']
8735,vclaim-pol-08735,[]
8736,vclaim-pol-08736,['we']
8737,vclaim-pol-08737,['president']
8738,vclaim-pol-08738,['disincorporation']
8739,vclaim-pol-08739,"['obamacare', 'most']"
8740,vclaim-pol-08740,"['cats', 'posts', 'some', 'ears', 'that']"
8741,vclaim-pol-08741,['we']
8742,vclaim-pol-08742,['person']
8743,vclaim-pol-08743,"['veterans', 'perry']"
8744,vclaim-pol-08744,['we']
8745,vclaim-pol-08745,[]
8746,vclaim-pol-08746,[]
8747,vclaim-pol-08747,"['sacs', 'we']"
8748,vclaim-pol-08748,['christie']
8749,vclaim-pol-08749,"['lawmakers', 'which']"
8750,vclaim-pol-08750,['applicants']
8751,vclaim-pol-08751,"['doctors', 'who']"
8752,vclaim-pol-08752,"['chamberlain', 'they', 'that', ""'s"", 'we']"
8753,vclaim-pol-08753,['shaheen']
8754,vclaim-pol-08754,"['government', 'we']"
8755,vclaim-pol-08755,['kuster']
8756,vclaim-pol-08756,['schultz']
8757,vclaim-pol-08757,"['house', 'they']"
8758,vclaim-pol-08758,[]
8759,vclaim-pol-08759,['we']
8760,vclaim-pol-08760,"['daines', 'he']"
8761,vclaim-pol-08761,"['democrats', 'they']"
8762,vclaim-pol-08762,[]
8763,vclaim-pol-08763,['laundry']
8764,vclaim-pol-08764,['senate']
8765,vclaim-pol-08765,['christie']
8766,vclaim-pol-08766,[]
8767,vclaim-pol-08767,[]
8768,vclaim-pol-08768,['murphy']
8769,vclaim-pol-08769,['gunter']
8770,vclaim-pol-08770,[]
8771,vclaim-pol-08771,"['democrats', 'republicans', 'that', 'cantor']"
8772,vclaim-pol-08772,['oregonians']
8773,vclaim-pol-08773,['mcauliffe']
8774,vclaim-pol-08774,"['warmer', 'vice']"
8775,vclaim-pol-08775,['gohmert']
8776,vclaim-pol-08776,['gohmert']
8777,vclaim-pol-08777,"['crime', 'it', 'rate', 'rate']"
8778,vclaim-pol-08778,"['burke', 'she']"
8779,vclaim-pol-08779,"['many', 'young', 'he']"
8780,vclaim-pol-08780,[]
8781,vclaim-pol-08781,['i']
8782,vclaim-pol-08782,['pryor']
8783,vclaim-pol-08783,['marketplaces']
8784,vclaim-pol-08784,"['actions', 'we']"
8785,vclaim-pol-08785,"['law', 'which']"
8786,vclaim-pol-08786,['spending']
8787,vclaim-pol-08787,['market']
8788,vclaim-pol-08788,[]
8789,vclaim-pol-08789,"['we', 'that', 'people']"
8790,vclaim-pol-08790,['administration']
8791,vclaim-pol-08791,['obama']
8792,vclaim-pol-08792,['that']
8793,vclaim-pol-08793,['government']
8794,vclaim-pol-08794,['dewhurst']
8795,vclaim-pol-08795,['virginia']
8796,vclaim-pol-08796,"['women', 'all']"
8797,vclaim-pol-08797,['states']
8798,vclaim-pol-08798,"['man', 'marketplace', 'he']"
8799,vclaim-pol-08799,['countries']
8800,vclaim-pol-08800,[]
8801,vclaim-pol-08801,[]
8802,vclaim-pol-08802,[]
8803,vclaim-pol-08803,['shutdowns']
8804,vclaim-pol-08804,[]
8805,vclaim-pol-08805,[]
8806,vclaim-pol-08806,[]
8807,vclaim-pol-08807,"['milwaukee', 'rate', 'it']"
8808,vclaim-pol-08808,['cuccinelli']
8809,vclaim-pol-08809,['republicans']
8810,vclaim-pol-08810,['rate']
8811,vclaim-pol-08811,[]
8812,vclaim-pol-08812,"['office', 'percent']"
8813,vclaim-pol-08813,"['government', 'american']"
8814,vclaim-pol-08814,['who']
8815,vclaim-pol-08815,['salaries']
8816,vclaim-pol-08816,['deal']
8817,vclaim-pol-08817,['majority']
8818,vclaim-pol-08818,[]
8819,vclaim-pol-08819,"['agencies', 'navigators', 'folks']"
8820,vclaim-pol-08820,['i']
8821,vclaim-pol-08821,['nation']
8822,vclaim-pol-08822,['employee']
8823,vclaim-pol-08823,['levels']
8824,vclaim-pol-08824,['hassan']
8825,vclaim-pol-08825,"['we', 'taxpayers']"
8826,vclaim-pol-08826,['iran']
8827,vclaim-pol-08827,['half']
8828,vclaim-pol-08828,[]
8829,vclaim-pol-08829,['buffett']
8830,vclaim-pol-08830,['corporations']
8831,vclaim-pol-08831,['ups']
8832,vclaim-pol-08832,"['obamacare', 'which']"
8833,vclaim-pol-08833,"['cuccinelli', 'it', 'mothers']"
8834,vclaim-pol-08834,"['i', 'i']"
8835,vclaim-pol-08835,['budget']
8836,vclaim-pol-08836,"['teachers', 'pay', 'who']"
8837,vclaim-pol-08837,['obamacare']
8838,vclaim-pol-08838,"['families', 'they']"
8839,vclaim-pol-08839,['obama']
8840,vclaim-pol-08840,"['court', 'children']"
8841,vclaim-pol-08841,['congress']
8842,vclaim-pol-08842,"['government', 'personnel', 'appropriations']"
8843,vclaim-pol-08843,['provisions']
8844,vclaim-pol-08844,['retirees']
8845,vclaim-pol-08845,['department']
8846,vclaim-pol-08846,[]
8847,vclaim-pol-08847,['people']
8848,vclaim-pol-08848,['advisers']
8849,vclaim-pol-08849,['davis']
8850,vclaim-pol-08850,['you']
8851,vclaim-pol-08851,['deal']
8852,vclaim-pol-08852,['mcauliffe']
8853,vclaim-pol-08853,"['tuition', 'christie', 'he']"
8854,vclaim-pol-08854,['we']
8855,vclaim-pol-08855,['workers']
8856,vclaim-pol-08856,['percent']
8857,vclaim-pol-08857,['manufacturer']
8858,vclaim-pol-08858,"['texas', 'maryland']"
8859,vclaim-pol-08859,['crashes']
8860,vclaim-pol-08860,['we']
8861,vclaim-pol-08861,['sequester']
8862,vclaim-pol-08862,['obamacare']
8863,vclaim-pol-08863,[]
8864,vclaim-pol-08864,"['cuccinelli', 'abortion']"
8865,vclaim-pol-08865,['we']
8866,vclaim-pol-08866,['force']
8867,vclaim-pol-08867,['mandate']
8868,vclaim-pol-08868,['they']
8869,vclaim-pol-08869,"['cdc', 'it', 'citizens', 'effectiveness', 'buybacks']"
8870,vclaim-pol-08870,[]
8871,vclaim-pol-08871,"['burke', 'those', 'that', 'state']"
8872,vclaim-pol-08872,['buffett']
8873,vclaim-pol-08873,['that']
8874,vclaim-pol-08874,['unemployment']
8875,vclaim-pol-08875,[]
8876,vclaim-pol-08876,"['we', 'we']"
8877,vclaim-pol-08877,"['i', 'that']"
8878,vclaim-pol-08878,['meal']
8879,vclaim-pol-08879,['minnesota']
8880,vclaim-pol-08880,['newark']
8881,vclaim-pol-08881,['amount']
8882,vclaim-pol-08882,[]
8883,vclaim-pol-08883,"['studies', 'fraud']"
8884,vclaim-pol-08884,[]
8885,vclaim-pol-08885,['states']
8886,vclaim-pol-08886,['he']
8887,vclaim-pol-08887,[]
8888,vclaim-pol-08888,"['state', 'that', 'they']"
8889,vclaim-pol-08889,['obama']
8890,vclaim-pol-08890,['nations']
8891,vclaim-pol-08891,['legislature']
8892,vclaim-pol-08892,[]
8893,vclaim-pol-08893,"['one', 'they']"
8894,vclaim-pol-08894,"['russians', 'they', 'they', 'they']"
8895,vclaim-pol-08895,"['families', 'who']"
8896,vclaim-pol-08896,"['casino', 'it']"
8897,vclaim-pol-08897,"['we', 'we']"
8898,vclaim-pol-08898,"['obama', 'people', 'he', 'they']"
8899,vclaim-pol-08899,[]
8900,vclaim-pol-08900,['government']
8901,vclaim-pol-08901,['cbo']
8902,vclaim-pol-08902,['party']
8903,vclaim-pol-08903,['he']
8904,vclaim-pol-08904,['price']
8905,vclaim-pol-08905,['politicians']
8906,vclaim-pol-08906,['walker']
8907,vclaim-pol-08907,['power']
8908,vclaim-pol-08908,"['number', 'number']"
8909,vclaim-pol-08909,['salaries']
8910,vclaim-pol-08910,['account']
8911,vclaim-pol-08911,"['we', 'percent']"
8912,vclaim-pol-08912,[]
8913,vclaim-pol-08913,"['we', 'policies']"
8914,vclaim-pol-08914,"['wolf', 'suspects']"
8915,vclaim-pol-08915,['percent']
8916,vclaim-pol-08916,"['number', 'he']"
8917,vclaim-pol-08917,[]
8918,vclaim-pol-08918,['obama']
8919,vclaim-pol-08919,[]
8920,vclaim-pol-08920,[]
8921,vclaim-pol-08921,['premium']
8922,vclaim-pol-08922,"['house', 'clinton', 'vote']"
8923,vclaim-pol-08923,['ordinance']
8924,vclaim-pol-08924,['americans']
8925,vclaim-pol-08925,[]
8926,vclaim-pol-08926,['children']
8927,vclaim-pol-08927,[]
8928,vclaim-pol-08928,['paperwork']
8929,vclaim-pol-08929,['city']
8930,vclaim-pol-08930,"['cuccinelli', 'that', 'people']"
8931,vclaim-pol-08931,['congress']
8932,vclaim-pol-08932,[]
8933,vclaim-pol-08933,['booker']
8934,vclaim-pol-08934,"['iowa', 'we', 'they']"
8935,vclaim-pol-08935,"['bonds', 'bridge']"
8936,vclaim-pol-08936,['half']
8937,vclaim-pol-08937,['power']
8938,vclaim-pol-08938,['million']
8939,vclaim-pol-08939,"['we', 'half']"
8940,vclaim-pol-08940,['missouri']
8941,vclaim-pol-08941,['carolina']
8942,vclaim-pol-08942,[]
8943,vclaim-pol-08943,['society']
8944,vclaim-pol-08944,"['rate', 'you']"
8945,vclaim-pol-08945,"['johnson', 'companies']"
8946,vclaim-pol-08946,['murphy']
8947,vclaim-pol-08947,['act']
8948,vclaim-pol-08948,['treaty']
8949,vclaim-pol-08949,"['i', 'i', 'i']"
8950,vclaim-pol-08950,"['i', 'i', 'i']"
8951,vclaim-pol-08951,['book']
8952,vclaim-pol-08952,[]
8953,vclaim-pol-08953,['i']
8954,vclaim-pol-08954,['county']
8955,vclaim-pol-08955,"['immigrant', 'who']"
8956,vclaim-pol-08956,"['york', 'reductions']"
8957,vclaim-pol-08957,"['mcauliffe', 'who']"
8958,vclaim-pol-08958,"['law', 'state', 'they']"
8959,vclaim-pol-08959,['newark']
8960,vclaim-pol-08960,"['threshold', 'which']"
8961,vclaim-pol-08961,['temperatures']
8962,vclaim-pol-08962,['assembly']
8963,vclaim-pol-08963,"['rates', 'florida']"
8964,vclaim-pol-08964,['obama']
8965,vclaim-pol-08965,['that']
8966,vclaim-pol-08966,"['you', 'republicans']"
8967,vclaim-pol-08967,['he']
8968,vclaim-pol-08968,['provision']
8969,vclaim-pol-08969,"['unions', 'obamacare']"
8970,vclaim-pol-08970,['politicians']
8971,vclaim-pol-08971,['we']
8972,vclaim-pol-08972,['marijuana']
8973,vclaim-pol-08973,['people']
8974,vclaim-pol-08974,"['atlanta', 'orlando']"
8975,vclaim-pol-08975,['irs']
8976,vclaim-pol-08976,['wisconsin']
8977,vclaim-pol-08977,"['polls', 'who']"
8978,vclaim-pol-08978,['spending']
8979,vclaim-pol-08979,[]
8980,vclaim-pol-08980,['half']
8981,vclaim-pol-08981,"['percent', '%']"
8982,vclaim-pol-08982,['rubio']
8983,vclaim-pol-08983,['americans']
8984,vclaim-pol-08984,['percent']
8985,vclaim-pol-08985,['spending']
8986,vclaim-pol-08986,['women']
8987,vclaim-pol-08987,['americans']
8988,vclaim-pol-08988,"['who', 'half']"
8989,vclaim-pol-08989,"['i', 'i']"
8990,vclaim-pol-08990,['obama']
8991,vclaim-pol-08991,['mcconnell']
8992,vclaim-pol-08992,"['says', 'bevin']"
8993,vclaim-pol-08993,"['roosevelt', 'government']"
8994,vclaim-pol-08994,"['who', 'that', 'you', 'pedestrians', 'that', 'i']"
8995,vclaim-pol-08995,"['foster', 'kriseman', 'that', 'that']"
8996,vclaim-pol-08996,['obama']
8997,vclaim-pol-08997,['group']
8998,vclaim-pol-08998,['virginia']
8999,vclaim-pol-08999,[]
9000,vclaim-pol-09000,"['we', 'booker']"
9001,vclaim-pol-09001,['students']
9002,vclaim-pol-09002,"['states', 'it']"
9003,vclaim-pol-09003,"['bill', 'i', 'that', 'we']"
9004,vclaim-pol-09004,['debt']
9005,vclaim-pol-09005,"['ohioans', 'obamacare']"
9006,vclaim-pol-09006,"['we', 'that', 'it']"
9007,vclaim-pol-09007,"['we', 'money', 'you', 'you']"
9008,vclaim-pol-09008,['oregonians']
9009,vclaim-pol-09009,"['chief', 'he']"
9010,vclaim-pol-09010,['service']
9011,vclaim-pol-09011,"['unemployment', 'ryan']"
9012,vclaim-pol-09012,['regulations']
9013,vclaim-pol-09013,[]
9014,vclaim-pol-09014,"['florida', 'commissioner', 'that']"
9015,vclaim-pol-09015,['classrooms']
9016,vclaim-pol-09016,['obamacare']
9017,vclaim-pol-09017,"['half', 'that']"
9018,vclaim-pol-09018,"['women', 'men']"
9019,vclaim-pol-09019,['majority']
9020,vclaim-pol-09020,"['act', 'percent']"
9021,vclaim-pol-09021,"['department', 'that', 'schools']"
9022,vclaim-pol-09022,['cemetery']
9023,vclaim-pol-09023,['georgia']
