,ver_claim_ids,ver_claim_encodings
7316,vclaim-pol-07316,"[ 0.00746889 -0.02689613 -0.0040044  ...  0.03657343  0.03180813
 -0.01385639]"
7317,vclaim-pol-07317,"[ 0.00746889 -0.00554461 -0.02287276 ...  0.06057587 -0.0383267
 -0.01385639]"
7318,vclaim-pol-07318,"[ 0.00746889 -0.0647781   0.092641   ...  0.0501049  -0.00230857
 -0.01385639]"
7319,vclaim-pol-07319,[0.00746889 0.03762048 0.0236573  ... 0.05128344 0.00135517 0.02929809]
7320,vclaim-pol-07320,"[ 0.00746889  0.04467466  0.05601503 ...  0.02169607 -0.00880718
 -0.00551404]"
7321,vclaim-pol-07321,"[ 0.00746889 -0.06043412  0.02003048 ... -0.0242205   0.04400527
 -0.01385639]"
7322,vclaim-pol-07322,"[ 0.00746889  0.01137436  0.10719234 ...  0.02230171  0.02096517
 -0.0003901 ]"
7323,vclaim-pol-07323,"[ 0.00746889 -0.09146263 -0.01641756 ... -0.01722771  0.02723829
  0.00820376]"
7324,vclaim-pol-07324,"[ 0.00746889 -0.07248168 -0.05394487 ...  0.02126188  0.03942131
  0.00058423]"
7325,vclaim-pol-07325,"[ 0.00746889 -0.08269723  0.06493548 ...  0.02309512  0.04758773
  0.04067713]"
7326,vclaim-pol-07326,"[ 0.00746889 -0.05712139  0.04405813 ...  0.07693661  0.03551338
  0.03157429]"
7327,vclaim-pol-07327,"[ 0.00746889  0.04912192  0.05050957 ... -0.02230343 -0.02360667
 -0.00970632]"
7328,vclaim-pol-07328,[0.00746889 0.02269723 0.02379695 ... 0.05191127 0.02286717 0.00412418]
7329,vclaim-pol-07329,"[ 0.00746889 -0.06428433  0.06811564 ...  0.0311064   0.04861159
  0.00083843]"
7330,vclaim-pol-07330,"[ 0.00746889 -0.04514084  0.03702709 ...  0.05148378  0.01229121
 -0.0039107 ]"
7331,vclaim-pol-07331,"[ 0.00746889 -0.06006867  0.03520929 ...  0.00586667 -0.04434213
 -0.00437339]"
7332,vclaim-pol-07332,"[ 0.00746889 -0.03273201  0.09790921 ...  0.00955705  0.07146534
  0.01448112]"
7333,vclaim-pol-07333,"[ 0.00746889 -0.03742464  0.12022686 ...  0.01720967  0.00919444
 -0.00343774]"
7334,vclaim-pol-07334,"[ 0.00746889 -0.0644728   0.08382393 ...  0.04107656 -0.01877516
  0.00290012]"
7335,vclaim-pol-07335,"[ 0.00746889 -0.06755648  0.13240317 ...  0.03869321  0.03254225
  0.00141987]"
7336,vclaim-pol-07336,"[ 0.00746889  0.03777093 -0.02830584 ...  0.03262239  0.01055069
 -0.01385639]"
7337,vclaim-pol-07337,"[ 0.00746889  0.23897058  0.03431451 ...  0.02874218 -0.00147108
  0.00915657]"
7338,vclaim-pol-07338,"[ 0.00746889  0.06990088  0.0407067  ...  0.0100954   0.01249283
 -0.0105798 ]"
7339,vclaim-pol-07339,"[ 0.00746889  0.00573838 -0.03129339 ...  0.07086368 -0.01394334
  0.00369751]"
7340,vclaim-pol-07340,"[ 0.00746889 -0.025032    0.06223049 ... -0.01014578  0.00944461
  0.00707979]"
7341,vclaim-pol-07341,"[ 0.00746889 -0.07965966  0.0318906  ... -0.06896786 -0.03186953
 -0.01385639]"
7342,vclaim-pol-07342,[0.00746889 0.02852624 0.0146896  ... 0.02641492 0.06650491 0.02410664]
7343,vclaim-pol-07343,"[ 0.00746889  0.04722962 -0.00432406 ...  0.05911034  0.00540045
 -0.01385639]"
7344,vclaim-pol-07344,"[ 0.00746889 -0.06527686 -0.00233749 ...  0.02590394  0.02987051
  0.00094514]"
7345,vclaim-pol-07345,"[ 0.00746889  0.01803054 -0.01203688 ...  0.03515998  0.04957802
 -0.01385639]"
7346,vclaim-pol-07346,"[ 0.00746889  0.05994759  0.08387735 ...  0.0069056   0.02299473
 -0.01385639]"
7347,vclaim-pol-07347,"[ 0.00746889  0.03892553  0.10509726 ...  0.01931141 -0.01093804
  0.00511225]"
7348,vclaim-pol-07348,"[ 0.00746889  0.04660895  0.1069252  ... -0.0026294   0.00073239
 -0.01385639]"
7349,vclaim-pol-07349,"[ 0.00746889 -0.04778164 -0.0035963  ...  0.00116655  0.04850736
 -0.00354084]"
7350,vclaim-pol-07350,"[ 0.00746889 -0.10207659 -0.00475095 ... -0.0071193   0.03963305
  0.0276338 ]"
7351,vclaim-pol-07351,"[ 0.00746889  0.09945532  0.07834595 ...  0.01243455  0.00806388
 -0.01385639]"
7352,vclaim-pol-07352,"[ 0.00746889 -0.03650877  0.06771179 ...  0.04410572  0.06249554
  0.00689874]"
7353,vclaim-pol-07353,"[ 0.00746889  0.01467965  0.09547651 ... -0.00015822  0.05966325
  0.00511225]"
7354,vclaim-pol-07354,[0.00746889 0.10940582 0.0966732  ... 0.02444668 0.01523507 0.00491507]
7355,vclaim-pol-07355,[0.00746889 0.03501039 0.10773345 ... 0.04087284 0.0537327  0.03328871]
7356,vclaim-pol-07356,"[ 0.00746889  0.04913894  0.13915771 ...  0.04877413 -0.02894676
 -0.00196765]"
7357,vclaim-pol-07357,"[ 0.00746889 -0.06586801  0.100042   ...  0.03184637  0.01660068
 -0.01385639]"
7358,vclaim-pol-07358,"[ 0.00746889 -0.01305673  0.16386232 ...  0.03855323  0.02745254
  0.03098943]"
7359,vclaim-pol-07359,"[ 0.00746889 -0.03935728  0.03906157 ...  0.06552341  0.08819373
 -0.01385639]"
7360,vclaim-pol-07360,"[ 0.00746889  0.04467466  0.12142394 ...  0.02319507  0.0160105
 -0.01385639]"
7361,vclaim-pol-07361,"[ 0.00746889  0.26020464  0.13203974 ...  0.03698727 -0.00224639
 -0.01385639]"
7362,vclaim-pol-07362,"[ 0.00746889 -0.11046857  0.06609096 ...  0.02123126  0.01770776
  0.01758694]"
7363,vclaim-pol-07363,"[ 0.00746889  0.00585587  0.02543543 ...  0.05569005 -0.02861252
 -0.01286815]"
7364,vclaim-pol-07364,"[ 0.00746889 -0.05457411  0.11050469 ...  0.04402289  0.02778362
 -0.01120575]"
7365,vclaim-pol-07365,"[ 0.00746889 -0.07282208  0.07573258 ...  0.01802769  0.02289129
 -0.00366553]"
7366,vclaim-pol-07366,"[ 0.00746889 -0.06161106  0.01660561 ... -0.01017783 -0.0116999
 -0.01385639]"
7367,vclaim-pol-07367,[0.00746889 0.09157971 0.13598678 ... 0.09410589 0.03215433 0.02880514]
7368,vclaim-pol-07368,[0.00746889 0.01803054 0.11697761 ... 0.05130459 0.05835884 0.02055728]
7369,vclaim-pol-07369,"[ 0.00746889  0.01902731  0.03364778 ...  0.05581518  0.03707032
 -0.00141058]"
7370,vclaim-pol-07370,[0.00746889 0.10518462 0.11643088 ... 0.00667936 0.0989781  0.00092051]
7371,vclaim-pol-07371,"[ 0.00746889 -0.07019631  0.02168328 ...  0.09554527 -0.00069394
  0.02230111]"
7372,vclaim-pol-07372,"[ 0.00746889 -0.05727342  0.00842514 ... -0.03226919  0.09187691
  0.02974858]"
7373,vclaim-pol-07373,"[ 0.00746889 -0.06730264  0.06204948 ...  0.05008469 -0.00922586
  0.0012618 ]"
7374,vclaim-pol-07374,[0.00746889 0.02184495 0.01334291 ... 0.04065776 0.01375249 0.03213276]
7375,vclaim-pol-07375,"[ 0.00746889 -0.09607778  0.03080485 ...  0.0981055   0.07513156
 -0.00655929]"
7376,vclaim-pol-07376,"[ 0.00746889  0.05721527  0.06644878 ...  0.01940047 -0.01451739
 -0.01385639]"
7377,vclaim-pol-07377,"[ 0.00746889 -0.05018719  0.04741072 ...  0.01420693  0.02179636
  0.01820139]"
7378,vclaim-pol-07378,"[ 0.00746889 -0.02814254  0.05354942 ... -0.00702592  0.02309612
  0.01604684]"
7379,vclaim-pol-07379,[0.00746889 0.04506113 0.11592895 ... 0.04075744 0.02642655 0.00752651]
7380,vclaim-pol-07380,"[ 0.00746889  0.11609638  0.03186091 ...  0.02076302  0.04773035
 -0.01385639]"
7381,vclaim-pol-07381,"[ 0.00746889 -0.04107492  0.05896487 ...  0.03785032  0.03686523
 -0.01385639]"
7382,vclaim-pol-07382,"[ 0.00746889  0.00475674  0.0391711  ...  0.05335109 -0.01781135
 -0.00632391]"
7383,vclaim-pol-07383,"[ 0.00746889  0.02687475  0.03813241 ...  0.01603975  0.08369417
 -0.00194363]"
7384,vclaim-pol-07384,"[ 0.00746889  0.0216717   0.00549179 ...  0.062187   -0.00716479
 -0.00729612]"
7385,vclaim-pol-07385,"[ 0.00746889  0.02244432  0.0459953  ...  0.03618064  0.03563238
 -0.00980274]"
7386,vclaim-pol-07386,"[ 0.00746889  0.00324861  0.02214125 ... -0.00570763  0.0604716
 -0.00582012]"
7387,vclaim-pol-07387,"[ 0.00746889 -0.04865716  0.08497468 ...  0.02889785  0.03526029
  0.02324409]"
7388,vclaim-pol-07388,"[ 0.00746889 -0.02189502 -0.01228211 ...  0.02814888  0.03187184
 -0.0092501 ]"
7389,vclaim-pol-07389,"[ 0.00746889 -0.00912134  0.10139888 ...  0.02493831  0.01171405
  0.00258467]"
7390,vclaim-pol-07390,"[ 0.00746889 -0.03638155  0.05411492 ...  0.01556251  0.00729014
 -0.01385639]"
7391,vclaim-pol-07391,"[ 0.00746889  0.12134792  0.06467157 ...  0.03289841  0.00540842
 -0.00931494]"
7392,vclaim-pol-07392,[0.00746889 0.04502082 0.01822148 ... 0.02988593 0.02500047 0.0041951 ]
7393,vclaim-pol-07393,"[ 0.00746889 -0.02435138  0.0551958  ...  0.05214674  0.03961921
  0.02516806]"
7394,vclaim-pol-07394,"[ 0.00746889 -0.06945135  0.04222203 ...  0.05930359 -0.00205959
  0.01749283]"
7395,vclaim-pol-07395,"[ 0.00746889 -0.07629821  0.01657455 ...  0.00675578  0.03647868
  0.03564067]"
7396,vclaim-pol-07396,"[ 0.00746889 -0.09859044  0.14213091 ...  0.01344786  0.02692742
  0.00053587]"
7397,vclaim-pol-07397,"[ 0.00746889  0.04880824  0.11855219 ...  0.05794603 -0.00958651
  0.00023914]"
7398,vclaim-pol-07398,"[ 0.00746889 -0.02025123  0.01909529 ...  0.07288224  0.0093116
 -0.01150133]"
7399,vclaim-pol-07399,[0.00746889 0.02921865 0.06275324 ... 0.01847713 0.05833795 0.00172671]
7400,vclaim-pol-07400,"[ 0.00746889 -0.04102891  0.13612466 ...  0.00533052  0.05823736
  0.04753242]"
7401,vclaim-pol-07401,"[ 0.00746889 -0.0074883   0.08829112 ...  0.04886099  0.00308568
  0.01952071]"
7402,vclaim-pol-07402,"[ 0.00746889  0.24085706 -0.03274883 ... -0.013337    0.01370059
  0.00218577]"
7403,vclaim-pol-07403,[0.00746889 0.0216717  0.09826335 ... 0.09930235 0.09714239 0.0078242 ]
7404,vclaim-pol-07404,"[ 0.00746889 -0.01108847  0.05629975 ... -0.02208777  0.01957046
  0.00015464]"
7405,vclaim-pol-07405,"[ 0.00746889 -0.04778164  0.05958057 ...  0.00813762  0.03477952
  0.01607651]"
7406,vclaim-pol-07406,"[ 0.00746889 -0.10111509 -0.03601792 ... -0.01083658 -0.04434213
 -0.01385639]"
7407,vclaim-pol-07407,"[ 0.00746889 -0.06586801  0.1252168  ...  0.02604833  0.06144652
 -0.00697848]"
7408,vclaim-pol-07408,"[ 0.00746889  0.03244873 -0.0087634  ...  0.00951897 -0.02089266
 -0.01238886]"
7409,vclaim-pol-07409,"[ 0.00746889 -0.10437468  0.11575129 ...  0.03617202  0.00915117
  0.00164513]"
7410,vclaim-pol-07410,"[ 0.00746889  0.06573188  0.08612016 ... -0.0082129   0.0365312
 -0.01385639]"
7411,vclaim-pol-07411,"[ 0.00746889 -0.05816102  0.06397477 ...  0.01387996  0.03538726
 -0.01385639]"
7412,vclaim-pol-07412,"[ 0.00746889  0.00409566 -0.02877718 ... -0.01927981 -0.01512648
 -0.01385639]"
7413,vclaim-pol-07413,"[ 0.00746889  0.01966039  0.07645292 ...  0.00647493  0.02497702
 -0.01385639]"
7414,vclaim-pol-07414,"[ 0.00746889 -0.06047807  0.04052885 ...  0.04244456  0.01670205
  0.01198923]"
7415,vclaim-pol-07415,"[ 0.00746889  0.03536335  0.12207104 ... -0.00160817 -0.00040383
  0.01057471]"
7416,vclaim-pol-07416,"[ 0.00746889 -0.03007199  0.1261954  ...  0.03202024  0.05953853
 -0.00250265]"
7417,vclaim-pol-07417,"[ 0.00746889 -0.0133495   0.11028076 ...  0.03730546  0.07275268
  0.0041493 ]"
7418,vclaim-pol-07418,"[ 0.00746889  0.0886623   0.1089162  ... -0.00279592  0.04320257
 -0.01385639]"
7419,vclaim-pol-07419,[0.00746889 0.08341835 0.08155434 ... 0.04538026 0.00608369 0.00704405]
7420,vclaim-pol-07420,"[ 0.00746889 -0.08784702 -0.0434148  ... -0.00499025 -0.02505944
 -0.01385639]"
7421,vclaim-pol-07421,"[ 0.00746889 -0.04966762  0.10546208 ...  0.01755251  0.02205557
  0.01394987]"
7422,vclaim-pol-07422,"[ 0.00746889  0.05822888 -0.00063725 ...  0.02452242 -0.00043858
 -0.01385639]"
7423,vclaim-pol-07423,"[ 0.00746889 -0.03635042  0.03133393 ...  0.01007242  0.07952502
  0.01161869]"
7424,vclaim-pol-07424,"[ 0.00746889  0.06906591  0.07388786 ... -0.00169582 -0.02266028
  0.0094774 ]"
7425,vclaim-pol-07425,[0.00746889 0.04722962 0.067661   ... 0.04880214 0.00172744 0.03041888]
7426,vclaim-pol-07426,"[ 0.00746889  0.10964607  0.03794897 ...  0.04688783 -0.00251993
  0.00301593]"
7427,vclaim-pol-07427,"[ 0.00746889  0.08190716  0.1240681  ...  0.01767889  0.04669973
 -0.00260315]"
7428,vclaim-pol-07428,[0.00746889 0.08778652 0.08224639 ... 0.00911911 0.00656271 0.04205217]
7429,vclaim-pol-07429,"[ 0.00746889 -0.02618116 -0.0107844  ...  0.02288955 -0.01240912
  0.00787514]"
7430,vclaim-pol-07430,"[ 0.00746889 -0.05934864  0.05744164 ...  0.02052101  0.05790529
 -0.00190542]"
7431,vclaim-pol-07431,[0.00746889 0.11296725 0.05050957 ... 0.04221584 0.0176891  0.00131298]
7432,vclaim-pol-07432,"[ 0.00746889 -0.05727342  0.00268394 ... -0.05519721 -0.01088227
 -0.00456082]"
7433,vclaim-pol-07433,"[ 0.00746889 -0.04054113  0.04569569 ...  0.02162701  0.0518494
 -0.00303835]"
7434,vclaim-pol-07434,"[ 0.00746889  0.00059166  0.07828172 ...  0.03676159  0.03683531
 -0.01190388]"
7435,vclaim-pol-07435,"[ 0.00746889  0.07591897  0.02739787 ...  0.04584708 -0.01375013
 -0.01385639]"
7436,vclaim-pol-07436,"[ 0.00746889  0.06025912  0.09445117 ... -0.04455248  0.01874881
 -0.00543181]"
7437,vclaim-pol-07437,"[ 0.00746889  0.09081246  0.06631669 ...  0.03380103 -0.00476458
 -0.01250734]"
7438,vclaim-pol-07438,"[ 0.00746889 -0.04237276  0.05710769 ...  0.00587399 -0.00612908
  0.00992841]"
7439,vclaim-pol-07439,"[ 0.00746889 -0.06586801  0.0982037  ...  0.01120277  0.07760689
  0.006315  ]"
7440,vclaim-pol-07440,"[ 0.00746889 -0.10111509 -0.03601792 ... -0.01083658 -0.04434213
 -0.01385639]"
7441,vclaim-pol-07441,"[ 0.00746889  0.04467466  0.1109239  ...  0.0381109   0.02986666
 -0.00045538]"
7442,vclaim-pol-07442,"[ 0.00746889 -0.04237276  0.04001835 ...  0.05037335  0.03179165
  0.00777313]"
7443,vclaim-pol-07443,"[ 0.00746889 -0.01113495  0.10836429 ...  0.03102862  0.03623332
 -0.01099242]"
7444,vclaim-pol-07444,"[ 0.00746889 -0.02219854 -0.00192014 ...  0.0688937  -0.01241156
  0.02729382]"
7445,vclaim-pol-07445,[0.00746889 0.02078925 0.13799304 ... 0.06790496 0.02955125 0.02739226]
7446,vclaim-pol-07446,"[ 0.00746889  0.0912157   0.00383488 ... -0.00179506 -0.00280794
 -0.01385639]"
7447,vclaim-pol-07447,"[ 0.00746889 -0.06983349  0.05829326 ... -0.00053852  0.00332327
 -0.00800724]"
7448,vclaim-pol-07448,"[ 0.00746889 -0.056597    0.1235486  ...  0.03432905  0.0152785
 -0.00585968]"
7449,vclaim-pol-07449,"[ 0.00746889 -0.05269844  0.03941209 ...  0.01781661  0.02793436
 -0.01385639]"
7450,vclaim-pol-07450,"[ 0.00746889  0.0216717   0.0462805  ...  0.0760661  -0.00122159
 -0.01385639]"
7451,vclaim-pol-07451,"[ 0.00746889  0.02963511  0.0583011  ...  0.03505424  0.0054153
 -0.00543181]"
7452,vclaim-pol-07452,"[ 0.00746889  0.04467466  0.07345175 ...  0.00570051  0.01253566
 -0.01385639]"
7453,vclaim-pol-07453,"[ 0.00746889  0.01429598  0.12596409 ...  0.04154286  0.00538117
 -0.01385639]"
7454,vclaim-pol-07454,"[ 0.00746889 -0.0326052  -0.0016261  ...  0.0541687   0.01575476
 -0.00427511]"
7455,vclaim-pol-07455,"[ 0.00746889 -0.07715522  0.01283778 ...  0.02946685  0.00711613
 -0.00697848]"
7456,vclaim-pol-07456,"[ 0.00746889 -0.06945135  0.02839904 ...  0.01728087  0.01093279
 -0.00763887]"
7457,vclaim-pol-07457,"[ 0.00746889 -0.06945135  0.11535624 ...  0.01522424  0.08663805
  0.02883581]"
7458,vclaim-pol-07458,"[ 0.00746889  0.10366435  0.12653698 ...  0.02889118  0.0175736
 -0.01309187]"
7459,vclaim-pol-07459,"[ 0.00746889  0.08482664  0.0829917  ...  0.03495747  0.03337396
 -0.00892017]"
7460,vclaim-pol-07460,"[ 0.00746889 -0.03176388  0.02063129 ...  0.0510045  -0.00350803
 -0.01385639]"
7461,vclaim-pol-07461,[0.00746889 0.00458847 0.06758475 ... 0.07228224 0.02804311 0.01566315]
7462,vclaim-pol-07462,"[ 0.00746889 -0.06606957  0.03606806 ...  0.04656968  0.0445215
 -0.00103012]"
7463,vclaim-pol-07463,[0.00746889 0.08427398 0.07094654 ... 0.03089093 0.07079212 0.00812034]
7464,vclaim-pol-07464,"[ 0.00746889 -0.06945135  0.06077274 ...  0.04350271  0.07548144
  0.00166474]"
7465,vclaim-pol-07465,[0.00746889 0.09638165 0.10395307 ... 0.05876812 0.05750953 0.03458628]
7466,vclaim-pol-07466,"[ 0.00746889 -0.04778164 -0.00684523 ...  0.04071619  0.02398589
  0.01395834]"
7467,vclaim-pol-07467,"[ 0.00746889 -0.07479711  0.10162836 ...  0.03398755  0.00364354
 -0.0030479 ]"
7468,vclaim-pol-07468,"[ 0.00746889 -0.02781819  0.03355397 ...  0.03451018 -0.03051383
  0.00160007]"
7469,vclaim-pol-07469,"[ 0.00746889 -0.07323974  0.13541187 ...  0.03462112  0.06790551
 -0.00908018]"
7470,vclaim-pol-07470,"[ 0.00746889 -0.05814978  0.0608325  ...  0.05790219  0.08643574
 -0.0038178 ]"
7471,vclaim-pol-07471,"[ 0.00746889  0.03328384  0.07115963 ... -0.03510251 -0.0060847
 -0.00353467]"
7472,vclaim-pol-07472,"[ 0.00746889  0.03328384  0.08995567 ...  0.02690198  0.11300953
 -0.0124854 ]"
7473,vclaim-pol-07473,"[ 0.00746889 -0.06945135  0.15723333 ... -0.00336114 -0.00683233
 -0.00019192]"
7474,vclaim-pol-07474,"[ 0.00746889 -0.05823731  0.07380326 ...  0.06753931 -0.01072578
  0.00809452]"
7475,vclaim-pol-07475,"[ 0.00746889 -0.0262972  -0.00382546 ...  0.06867584  0.01402039
 -0.01104911]"
7476,vclaim-pol-07476,"[ 0.00746889 -0.02781819  0.08991975 ...  0.00724496 -0.00207956
  0.01502358]"
7477,vclaim-pol-07477,"[ 0.00746889 -0.05007366  0.11994226 ...  0.01928459  0.03254225
  0.02689225]"
7478,vclaim-pol-07478,"[ 0.00746889 -0.04963627 -0.02331752 ...  0.01902753  0.01077283
 -0.01325112]"
7479,vclaim-pol-07479,"[ 0.00746889  0.08873122  0.03913587 ... -0.00183544  0.01994203
 -0.01385639]"
7480,vclaim-pol-07480,"[ 0.00746889  0.09258209  0.07559813 ...  0.00072679 -0.01035931
 -0.00348358]"
7481,vclaim-pol-07481,"[ 0.00746889 -0.06004403  0.09090367 ...  0.04934643  0.01971846
  0.0103994 ]"
7482,vclaim-pol-07482,"[ 0.00746889 -0.04479384  0.04150055 ...  0.01301978  0.04412716
  0.00195158]"
7483,vclaim-pol-07483,"[ 0.00746889  0.01143716  0.04066245 ... -0.00960729  0.02228254
 -0.00070531]"
7484,vclaim-pol-07484,"[ 0.00746889 -0.04956482  0.04352565 ...  0.0304013   0.0161215
  0.01686342]"
7485,vclaim-pol-07485,[0.00746889 0.12249722 0.07745292 ... 0.05743848 0.07087699 0.01060503]
7486,vclaim-pol-07486,"[ 0.00746889 -0.01119258  0.13699174 ...  0.07848007  0.04286233
 -0.01219269]"
7487,vclaim-pol-07487,"[ 0.00746889 -0.03562953  0.02272412 ...  0.007323    0.02259667
  0.00909689]"
7488,vclaim-pol-07488,"[ 0.00746889 -0.10484421  0.03376925 ...  0.05456915  0.02835551
  0.01540993]"
7489,vclaim-pol-07489,[0.00746889 0.01815883 0.08627851 ... 0.02587065 0.01986348 0.00536372]
7490,vclaim-pol-07490,"[ 0.00746889 -0.06586801  0.1290554  ...  0.05049409  0.0365312
  0.00496371]"
7491,vclaim-pol-07491,"[ 0.00746889 -0.07166638  0.0484332  ...  0.02571775 -0.04308722
  0.01239174]"
7492,vclaim-pol-07492,"[ 0.00746889  0.09510659  0.072354   ...  0.0614616  -0.00618068
  0.00610427]"
7493,vclaim-pol-07493,"[ 0.00746889 -0.06426027 -0.03378286 ...  0.04942454  0.02048027
  0.01252834]"
7494,vclaim-pol-07494,"[ 0.00746889 -0.03533021  0.08823281 ...  0.0216749   0.04150817
  0.00655932]"
7495,vclaim-pol-07495,[0.00746889 0.10377348 0.07225468 ... 0.03068918 0.02671478 0.00141192]
7496,vclaim-pol-07496,"[ 0.00746889  0.00127343  0.13489552 ... -0.0231116  -0.01300154
 -0.01385639]"
7497,vclaim-pol-07497,"[ 0.00746889 -0.06586801  0.02364807 ...  0.01599406  0.04457317
 -0.01385639]"
7498,vclaim-pol-07498,"[ 0.00746889  0.03779241  0.01379247 ...  0.0655692   0.01082599
 -0.00184421]"
7499,vclaim-pol-07499,"[ 0.00746889 -0.03759858  0.05969188 ...  0.02575502  0.02690194
 -0.01385639]"
7500,vclaim-pol-07500,"[ 0.00746889 -0.06487168  0.09301519 ...  0.05426284  0.01928465
  0.02794551]"
7501,vclaim-pol-07501,"[ 0.00746889 -0.06586801  0.06182029 ...  0.04656938  0.01432397
  0.03963951]"
7502,vclaim-pol-07502,"[ 0.00746889  0.05876197  0.0385251  ...  0.01947871 -0.0072485
 -0.00369242]"
7503,vclaim-pol-07503,"[ 0.00746889 -0.02332222  0.02382709 ... -0.00280201 -0.01435112
  0.02079863]"
7504,vclaim-pol-07504,"[ 0.00746889 -0.06586801  0.05791452 ...  0.06699818  0.01051334
 -0.00695605]"
7505,vclaim-pol-07505,"[ 0.00746889 -0.04048284  0.07617026 ... -0.06896786  0.02407021
 -0.0089213 ]"
7506,vclaim-pol-07506,"[ 0.00746889  0.04467466 -0.01821322 ...  0.00076302 -0.04434213
 -0.01385639]"
7507,vclaim-pol-07507,"[ 0.00746889 -0.06559873  0.02035637 ...  0.02604833  0.01780615
  0.0090078 ]"
7508,vclaim-pol-07508,"[ 0.00746889 -0.10405868  0.08856855 ...  0.01529371  0.01598627
  0.02144097]"
7509,vclaim-pol-07509,"[ 0.00746889  0.01906697 -0.00457758 ...  0.03595867  0.07437578
  0.01555826]"
7510,vclaim-pol-07510,"[ 0.00746889 -0.01004471 -0.01972615 ...  0.05766772  0.00223687
 -0.01385639]"
7511,vclaim-pol-07511,"[ 0.00746889 -0.0652777   0.07645388 ...  0.07870339  0.0338538
  0.00840315]"
7512,vclaim-pol-07512,"[ 0.00746889 -0.04343735  0.01602415 ...  0.01406389  0.01111336
 -0.01053329]"
7513,vclaim-pol-07513,"[ 0.00746889 -0.00762124  0.00922962 ...  0.07184779  0.02196
 -0.01385639]"
7514,vclaim-pol-07514,"[ 0.00746889 -0.04778164  0.09795164 ...  0.0352216   0.01485377
  0.02164366]"
7515,vclaim-pol-07515,"[ 0.00746889  0.07900143  0.07150707 ...  0.04364919  0.02061472
 -0.00744583]"
7516,vclaim-pol-07516,"[ 0.00746889  0.11852652  0.00202199 ...  0.02321117  0.08382005
 -0.01385639]"
7517,vclaim-pol-07517,"[ 0.00746889 -0.09097026  0.04423039 ...  0.02010877  0.04758171
  0.03110741]"
7518,vclaim-pol-07518,"[ 0.00746889 -0.00762875  0.06114971 ...  0.00869607 -0.01753796
 -0.01385639]"
7519,vclaim-pol-07519,"[ 0.00746889 -0.00762875  0.0113576  ...  0.00895838  0.01975187
  0.01000522]"
7520,vclaim-pol-07520,[0.00746889 0.15411012 0.05779169 ... 0.02148012 0.03364333 0.00507206]
7521,vclaim-pol-07521,"[ 0.00746889 -0.00827468  0.01060869 ...  0.05495175 -0.01165061
  0.02409279]"
7522,vclaim-pol-07522,"[ 0.00746889  0.29515275  0.03869685 ...  0.01914225  0.03657944
 -0.01237915]"
7523,vclaim-pol-07523,"[ 7.4688899e-03  1.4552832e-02  2.5427248e-02 ...  3.2727353e-02
  2.8746748e-02 -3.3183140e-05]"
7524,vclaim-pol-07524,"[ 0.00746889 -0.09044021  0.07947575 ...  0.05267784  0.07088979
  0.00040468]"
7525,vclaim-pol-07525,"[ 0.00746889 -0.04778164  0.05700456 ...  0.07389969  0.04629543
  0.03257347]"
7526,vclaim-pol-07526,"[ 0.00746889  0.09945532  0.1527551  ...  0.00673532  0.026851
 -0.0099898 ]"
7527,vclaim-pol-07527,"[ 0.00746889 -0.05590465  0.00691967 ...  0.07766087  0.05546734
  0.00431331]"
7528,vclaim-pol-07528,"[ 0.00746889 -0.0469118   0.12047374 ...  0.04058996  0.01607388
  0.00986266]"
