,ver_claim_ids,used_words_and_synonyms
11503,vclaim-pol-11503,"['``', 'gingrich', 'supported', 'individual', 'health', 'insurance', 'mandates', '.', ""''""]"
11504,vclaim-pol-11504,"['``', 'president', 'obama', ',', 'u.s.', 'security', 'funding', 'israel', 'all-time', 'high', '.', ""''""]"
11505,vclaim-pol-11505,"['``', 'communities', ',', '$', '10,000', 'worth', '(', 'pip', ')', 'coverage', '’', '$', '1,500', 'year', '.', ""''""]"
11506,vclaim-pol-11506,"['``', 'invested', '$', '90', 'million', 'traffic', 'fixes', 'without', 'raising', 'taxes', '.', ""''""]"
11507,vclaim-pol-11507,"['``', 'supported', 'first', 'new', 'nuclear', 'power', 'plant', 'three', 'decades', '.', ""''""]"
11508,vclaim-pol-11508,"['travelers', '--', 'even', 'babies', '--', 'arriving', 'u.s.', 'air', 'must', 'passport', '.']"
11509,vclaim-pol-11509,"['president', 'obama', 'pushed', 'stimulus', '``', 'based', 'promise', 'keeping', 'unemployment', '8', 'percent', '.', ""''""]"
11510,vclaim-pol-11510,"['says', '``', 'best', ""''"", 'recent', 'poll', 'iowa', 'matching', 'major', 'republican', 'presidential', 'candidates', 'president', 'barack', 'obama', '.']"
11511,vclaim-pol-11511,"['sixteen', 'million', 'jobs', 'created', 'ronald', 'reagan', ""'s"", 'presidency', '.']"
11512,vclaim-pol-11512,"['says', 'ohio', 'rep.', 'marcy', 'kaptur', '``', 'actually', 'lives', ""''"", '``', 'fancy', 'condo', 'washington', ',', 'd.c', '.', 'suburbs', '.', ""''""]"
11513,vclaim-pol-11513,"['rhode', 'island', '``', 'second-most', 'heavily', 'deployed', 'national', 'guard', 'united', 'states', '.', ""''""]"
11514,vclaim-pol-11514,"['says', 'rick', 'santorum', '``', 'funded', 'planned', 'parenthood', '.', ""''""]"
11515,vclaim-pol-11515,"['u.s.', '``', 'record', 'number', 'oil', 'rigs', 'operating', 'right', '–', 'working', 'oil', 'gas', 'rigs', 'rest', 'world', 'combined', '.', ""''""]"
11516,vclaim-pol-11516,"['says', 'local', 'texas', 'chambers', 'commerce', 'granted', 'exemptions', 'paying', 'property', 'taxes', 'headquarter', 'properties', '.']"
11517,vclaim-pol-11517,"['says', 'rick', 'santorum', '``', 'opposes', 'right-to-work', ""''""]"
11518,vclaim-pol-11518,"['``', ""'ve"", 'seen', 'last', 'year', 'tremendous', 'things', 'happening', ',', 'including', 'unemployment', 'rate', 'come', '2', 'percentage', 'points', '.', ""''""]"
11519,vclaim-pol-11519,"['says', '``', 'helped', 'get', '$', '15', 'billion', 'veterans', 'care', ',', 'kucinich', 'voted', '.', ""''""]"
11520,vclaim-pol-11520,"['``', '395', 'inmates', 'pushed', 'triple-bunked', 'cells', 'intended', 'two', 'inmates', 'bunked', 'classrooms', 'areas', 'supposed', 'designated', 'inmate', 'labor', '.', ""''""]"
11521,vclaim-pol-11521,"['says', '’', 'proven', 'instance', 'hydraulic', 'fracking', 'polluted', 'groundwater', '.']"
11522,vclaim-pol-11522,"['says', 'mitt', 'romney', 'said', '``', 'line', 'nra', '.', ""''""]"
11523,vclaim-pol-11523,"['``', 'since', 'president', 'obama', 'took', 'full', 'control', 'washington', ',', ""''"", 'every', 'day', ',', '13,000', 'people', '``', 'put', 'food', 'stamps', '.', ""''""]"
11524,vclaim-pol-11524,"['says', '``', 'rick', 'santorum', 'supported', '(', 'arlen', ')', 'specter', 'conservative', 'candidates', 'twice', '.', ""''""]"
11525,vclaim-pol-11525,"['says', 'connie', 'mack', '``', 'failed', 'pay', 'child', 'support', '.', ""''""]"
11526,vclaim-pol-11526,"['says', 'rick', 'santorum', '``', 'voted', 'unions', 'fedex', '.', ""''""]"
11527,vclaim-pol-11527,"['``', 'national', 'unemployment', 'rate', '8', 'percent', 'record', '36', 'months', '.', ""''""]"
11528,vclaim-pol-11528,"['says', '``', 'half', 'americans', ""n't"", 'pay', 'income', 'taxes', '.', ""''""]"
11529,vclaim-pol-11529,"['``', 'biggest', 'contribution', ""''"", 'behind', 'decrease', 'u.s.', 'unemployment', '``', '1.2', 'million', 'people', 'leaving', 'workforce', ""''""]"
11530,vclaim-pol-11530,"['``', 'every', 'time', 'put', 'ballot', 'issue', ',', 'costs', 'million', 'dollars', '.', ""''""]"
11531,vclaim-pol-11531,"['800', 'people', 'refused', 'get', 'drug', 'screening', '``', 'drugs', '.', ""''""]"
11532,vclaim-pol-11532,"['``', 'since', 'president', 'obama', 'took', 'full', 'control', 'washington', '…', 'every', 'single', 'day', ',', '1,500', 'jobs', 'lost', '.', ""''""]"
11533,vclaim-pol-11533,"['claims', 'supreme', 'court', 'justice', 'ruth', 'bader', 'ginsburg', 'said', '``', 'prefers', 'south', 'african', 'constitution', 'united', 'states', 'constitution', '.', ""''""]"
11534,vclaim-pol-11534,"['dallas', 'proof-of-insurance', 'ordinance', 'resulted', 'area', 'tow', 'lots', 'mostly', 'filling', 'cars', 'illegal', 'residents', '.']"
11535,vclaim-pol-11535,"['``', '(', 'president', 'barack', 'obama', ')', 'said', 'unemployment', 'never', 'gon', 'na', 'go', '8', 'percent', 'passed', 'stimulus', 'plan', '.', ""''""]"
11536,vclaim-pol-11536,"['``', 'president', 'obama', 'said', 'wants', 'everybody', 'america', 'go', 'college', '.', ""''""]"
11537,vclaim-pol-11537,"['``', 'amniocentesis', ',', ',', 'fact', ',', 'result', 'often', 'country', 'abortion', '.', ""''""]"
11538,vclaim-pol-11538,"['``', 'president', 'gave', '(', 'auto', ')', 'companies', 'uaw', '.', ""''""]"
11539,vclaim-pol-11539,"['``', 'florida', 'ranks', '45th', ""''"", 'nation', 'tuition', '.']"
11540,vclaim-pol-11540,"['prenatal', 'diagnosis', ',', '``', '90', 'percent', 'syndrome', 'children', 'america', 'aborted', '.', ""''""]"
11541,vclaim-pol-11541,"['says', 'gov', '.', 'scott', 'walker', '``', 'openly', ""''"", 'backing', 'move', 'abolish', 'state', 'retirement', 'system', 'convert', '401', '(', 'k', ')', '-style', 'plan', 'reduce', 'pensions', '``', 'least', 'third', ""''"", 'current', 'retired', 'public', 'employees']"
11542,vclaim-pol-11542,"['says', 'private-sector', 'job', 'growth', '2011', '``', 'places', 'new', 'jersey', 'top', 'third', 'among', 'states', '.', ""''""]"
11543,vclaim-pol-11543,"['``', '’', 'going', 'harder', 'vote', 'virginia', 'buy', 'gun', '...', ""''""]"
11544,vclaim-pol-11544,"['``', 'small', 'staff', '51', 'still', 'fewer', 'decade', 'ago', ',', 'yet', 'caseload', '--', 'like', 'courts', '--', 'grown', '.', ""''""]"
11545,vclaim-pol-11545,"['says', '21,000', 'wisconsin', 'residents', 'got', 'jobs', '2011', ',', '``', '18,000', ""''"", 'states', '.']"
11546,vclaim-pol-11546,"['``', 'new', 'jersey', 'second', 'highest', 'rate', 'institutionalization', ""''"", 'people', 'developmental', 'disabilities', '``', 'america', '.', 'texas', 'puts', 'citizens', '--', 'confines', 'citizens', '--', 'institutions', 'new', 'jersey.', '``']"
11547,vclaim-pol-11547,"['``', 'atheists', 'country', 'right', 'jews', ',', 'muslims', ',', 'hindus', 'buddhists', 'combined', 'doubled', '.', ""''""]"
11548,vclaim-pol-11548,"['one', 'estimate', 'says', 'may', '``', 'three', 'times', 'much', 'oil', 'united', 'states', 'saudi', 'arabia', '.', ""''""]"
11549,vclaim-pol-11549,"['``', 'majority', 'americans', 'conservatives', '.', ""''""]"
11550,vclaim-pol-11550,"['says', '``', 'oregon', '41', 'percent', 'adults', 'ever', 'tested', ""''"", 'hiv', '.']"
11551,vclaim-pol-11551,"['without', 'u.s.', 'senate', 'action', ',', 'texas', 'federal', 'judicial', 'vacancies', 'year', 'state', '.']"
11552,vclaim-pol-11552,"['florida', '``', 'largest', 'dog-racing', 'state', 'country', '.', ""''""]"
11553,vclaim-pol-11553,"['mandatory', 'ultrasounds', 'abortions', '.']"
11554,vclaim-pol-11554,"['``', '40', 'percent', 'children', 'born', 'america', 'born', 'wedlock', '.', ""''""]"
11555,vclaim-pol-11555,"['says', '``', 'sixty-two', 'percent', 'small', 'businesses', 'last', 'five', 'years', 'went', 'could', ""n't"", 'pay', 'health', 'care', 'bills', '.', ""''""]"
11556,vclaim-pol-11556,"['``', '’', 'put', 'gun', 'rack', '[', 'chevrolet', ']', 'volt', '.', ""''""]"
11557,vclaim-pol-11557,"['``', 'marcy', 'kaptur', 'brought', 'home', '$', '42', 'million', 'new', 'manufacturing', 'jobs', ',', 'dennis', 'kucinich', 'voted', ""'no"", ""'"", '.', ""''""]"
11558,vclaim-pol-11558,"['``', 'president', '...', 'could', 'gotten', 'crippling', 'sanctions', 'iran', '.', '.', ""''""]"
11559,vclaim-pol-11559,"['``', 'today', 'gasoline', 'hit', '$', '6', 'gallon', 'florida', '.', ""''""]"
11560,vclaim-pol-11560,"['says', '``', '80', 'percent', 'health', 'care', 'dollars', 'spent', '20', 'percent', 'population', '.', ""''""]"
11561,vclaim-pol-11561,"['``', 'born', ',', 'less', '10', 'percent', 'federal', 'budget', 'entitlement', 'spending', '.', ""'s"", '60', 'percent', 'budget', '.', ""''""]"
11562,vclaim-pol-11562,"['``', 'born', ',', 'defense', 'spending', '60', 'percent', 'budget', '.', ""'s"", '17', 'percent', '.', ""''""]"
11563,vclaim-pol-11563,"['says', 'tennessee', 'wildlife', 'resources', 'agency', 'brought', 'coyotes', 'state', '``', 'try', 'keep', 'deer', 'population', '.', ""''""]"
11564,vclaim-pol-11564,"['``', 'right', ',', '50', 'percent', 'florida', 'students', 'leaving', 'high', 'school', 'read', 'grade', 'level', '.', ""''""]"
11565,vclaim-pol-11565,"['``', 'governor', 'trying', 'take', 'credit', 'recent', 'actions', 'taken', 'companies', '.', 'problem', 'three', 'companies', ',', 'decision', 'move', 'stay', 'new', 'jersey', 'happened', 'chris', 'christie', 'became', 'governor', '.', ""''""]"
11566,vclaim-pol-11566,"['``', 'virginia', '’', 'governor', ',', 'allen', 'cut', 'spending', 'waste', 'bipartisan', 'support', '.', ""''""]"
11567,vclaim-pol-11567,"['states', 'considered', 'sunset', 'advisory', 'commissions', ';', 'federal', 'government', 'ability', ',', '.']"
11568,vclaim-pol-11568,"['says', 'last', '20', 'years', ',', 'french', '``', 'stood', ""''"", 'united', 'states', 'foreign', 'policy', '.']"
11569,vclaim-pol-11569,"['``', 'first', 'time', 'since', '1990', ',', 'american', 'manufacturers', 'creating', 'new', 'jobs', '.', ""''""]"
11570,vclaim-pol-11570,"['``', 'conservative', 'voting', 'record', '.', ""''""]"
11571,vclaim-pol-11571,"['``', '[', 'w', ']', 'hen', 'adjusted', 'cost', 'living', ',', 'georgia', 'ranks', 'first', 'nationally', 'teacher', 'salary', 'benefits', '.', ""''""]"
11572,vclaim-pol-11572,"['says', 'mitt', 'romney', 'supports', 'plan', '``', 'slowly', 'gradually', 'raise', 'retirement', 'age', 'social', 'security', '.', ""''""]"
11573,vclaim-pol-11573,"['arizona', 'banned', 'smoking', '``', 'public', 'places', ""''"", '2007', ',', '``', 'admissions', 'acute', 'myocardial', 'infarction', '…', 'stroke', ',', 'asthma', ',', '[', ']', 'angina', 'decreased', 'following', 'implementation', 'ban', '.', ""''""]"
11574,vclaim-pol-11574,"['says', 'banned', 'texting', 'driving', 'austin', '.']"
11575,vclaim-pol-11575,"['says', 'republican', 'u.s.', 'senate', 'candidate', 'ted', 'cruz', '``', 'opposes', 'dream', 'act', ',', 'supported', '85', '%', 'latinos', '.', ""''""]"
11576,vclaim-pol-11576,"['mitt', 'romney', '``', 'supervised', 'company', 'guilty', 'massive', 'medicare', 'fraud', '.', ""''""]"
11577,vclaim-pol-11577,"['cost', 'gas', 'tank', 'fill-up', 'risen', '$', '30', 'since', 'barack', 'obama', 'became', 'president', '.']"
11578,vclaim-pol-11578,"['says', 'federal', 'government', 'could', 'save', '$', '175,587', 'eliminating', 'study', '``', 'connection', 'cocaine', 'risky', 'sex', 'habits', 'japanese', 'quail', '.', ""''""]"
11579,vclaim-pol-11579,"['says', '``', '67', 'percent', 'marriages', 'wind', 'divorce', '.', ""''""]"
11580,vclaim-pol-11580,"['says', '``', 'exonerated', 'every', 'single', 'case', ""''"", '1990s', 'ethics', 'violations', 'charges', '.']"
11581,vclaim-pol-11581,"['``', ""'wrong"", 'precinct', ""'"", 'rules', 'exacerbate', 'provisional', 'ballot', 'problems', '(', ')', 'hb', '194', 'nothing', 'solve', 'wrong-precinct', 'problem', '.', ""''""]"
11582,vclaim-pol-11582,"['says', 'texas', 'legislators', '2011', 'increased', 'state', 'spending', 'education', '.']"
11583,vclaim-pol-11583,"['``', ""'re"", 'saying', '40', 'percent', 'traffic', 'goes', '[', 'sakonnet', 'river', 'bridge', ']', 'state', '.', ""''""]"
11584,vclaim-pol-11584,"['``', 'shelby', 'county', 'donated', '–', '’', 'sorry', ',', 'gave', '–', '44', 'schools', 'city', 'memphis', '.', ""''""]"
11585,vclaim-pol-11585,"['says', 'scott', 'walker', 'enacted', '``', 'biggest', 'cuts', 'education', 'state', '’', 'history', '.', ""''""]"
11586,vclaim-pol-11586,"['``', 'republicans', 'voted', 'last', 'year', 'end', 'medicare', '.', ""''""]"
11587,vclaim-pol-11587,"['``', 'look', 'states', 'right', 'work', ',', 'constantly', 'budget', 'deficits', 'good', 'business', 'climates', '.', ""''""]"
11588,vclaim-pol-11588,"['says', '``', 'homes', 'sale', 'around', '(', 'oswego', 'lake', ')', 'right', '$', '150,000', 'anyone', 'welcome', 'buy', '.', ""''""]"
11589,vclaim-pol-11589,"['says', 'critics', 'called', 'original', 'gi', 'bill', '``', 'welfare', '.', ""''""]"
11590,vclaim-pol-11590,"['says', 'years', 'texas', 'legislator', ',', '``', 'passed', 'three', 'pay', 'increases', 'teachers', 'provided', 'health', 'insurance', '.', ""''""]"
11591,vclaim-pol-11591,"['``', 'fewer', '10', 'percent', 'house', 'anyone', 'would', 'classify', 'wealthy', '.', ""''""]"
11592,vclaim-pol-11592,"['resigning', 'texas', 'railroad', 'commission', '.']"
11593,vclaim-pol-11593,"['``', 'poised', 'get', 'rid', '1,000', 'regulations', '2012', '.', ""''""]"
11594,vclaim-pol-11594,"['10-year', 'state', 'program', 'created', '202', 'jobs', 'cost', '$', '247,000', 'per', 'job', 'approved', 'former', 'gov', '.', 'jim', 'doyle', '.']"
11595,vclaim-pol-11595,"['says', 'unemployment', 'would', '10', 'percent', 'people', 'quit', 'looking', 'work', 'included', 'federal', 'labor', 'force', 'calculations', '.']"
11596,vclaim-pol-11596,"['says', 'mitt', 'romney', 'supports', 'cap', 'trade', '.']"
11597,vclaim-pol-11597,"['``', 'romney', 'adviser', 'admits', 'romneycare', 'blueprint', 'obamacare', '.', ""''""]"
11598,vclaim-pol-11598,"['``', 'obamacare', '(', 'hit', ')', 'americans', '$', '500', 'billion', 'new', 'taxes', '.', ""''""]"
11599,vclaim-pol-11599,"['florida', '``', 'unemployment', 'dropped', '2', 'percentage', 'points', ',', '12', 'percent', '9.9', 'percent', ',', 'second-largest', 'drop', 'nation', '.', ""''""]"
11600,vclaim-pol-11600,"['says', '1915', 'referendum', 'women', '’', 'right', 'vote', '``', 'went', 'new', 'jersey', '.', 'took', 'legislature', 'pass', '.', ""''""]"
11601,vclaim-pol-11601,"['``', 'obamacare', '...', 'kill', 'jobs', 'across', 'america', '.', ""''""]"
11602,vclaim-pol-11602,"['says', 'congressional', 'budget', 'office', 'said', '``', 'unemployment', 'could', 'top', '9', 'percent', '2013', ""''""]"
11603,vclaim-pol-11603,"['may', 'driven', 'length', 'football', 'field', 'five', 'seconds', 'takes', 'check', 'text', '.']"
11604,vclaim-pol-11604,"['says', 'u.s.', 'rep.', 'tammy', 'baldwin', ',', 'candidate', 'senate', ',', 'supports', 'raising', 'taxes', '``', '$', '858', 'billion', '.', ""''""]"
11605,vclaim-pol-11605,"['``', 'many', 'top', 'officials', 'port', 'authority', 'earn', 'money', 'governors', 'states', 'jurisdiction', '.', ""''""]"
11606,vclaim-pol-11606,"['says', 'abortion', '``', 'common', 'surgery', 'country', '.', ""''""]"
11607,vclaim-pol-11607,"['newt', 'gingrich', '``', 'co-sponsored', 'bill', 'nancy', 'pelosi', 'would', 'given', '$', '60', 'million', 'year', 'u.n.', 'program', 'supporting', 'china', '’', 'brutal', 'one-child', 'policy', '.', ""''""]"
11608,vclaim-pol-11608,"['``', 'u.s.', 'census', 'believes', '2030', 'majority', 'americans', 'use', 'spanish', 'first', 'language', '.', ""''""]"
11609,vclaim-pol-11609,"['says', 'u.s.', 'supreme', 'court', 'justice', 'suggested', 'u.s.', 'cases', 'decided', 'based', 'south', 'african', 'law', '.']"
11610,vclaim-pol-11610,"['``', ""n't"", 'state', 'cutting', 'back', 'public', 'television', '.', ""''""]"
11611,vclaim-pol-11611,"['says', 'barack', 'obama', '``', 'endorsed', 'total', 'ban', 'manufacture', ',', 'sale', 'possession', 'handguns', '.', ""''""]"
11612,vclaim-pol-11612,"['``', 'ca', ""n't"", 'pass', 'budget', 'senate', 'united', 'states', 'without', '60', 'votes', '.', ""''""]"
11613,vclaim-pol-11613,"['maryland', '``', 'creating', 'jobs', '2', '½', 'times', 'rate', 'virginia', '.', ""''""]"
11614,vclaim-pol-11614,"['says', 'milwaukee', 'blacks', '55', 'percent', 'male', 'unemployment', ',', '60', 'percent', 'truancy', ',', '50', 'percent', 'graduation', 'rate', ',', '``', 'worst', ""''"", 'reading', 'scores', '``', 'lead', ""''"", 'infant', 'mortality', '.']"
11615,vclaim-pol-11615,"['``', 'senator', 'menendez', 'said', 'would', 'spend', 'money', 'wisely', '.', 'annual', 'national', 'deficit', 'climbed', '$', '250', 'billion', 'year', '$', '1.6', 'trillion', 'watch', '.', ""''""]"
11616,vclaim-pol-11616,"['``', ""'re"", 'supposed', 'throw', 'away', 'shoes', ""''"", 'mercury', 'broken', 'cfl', 'light', 'bulb', 'gets', '.']"
11617,vclaim-pol-11617,"['``', '[', ']', 'current', 'rate', ',', 'president', 'obama', 'added', 'debt', 'united', 'state', 'america', 'end', 'first', 'term', 'previous', '43', 'presidents', '--', 'combined', '!', ""''""]"
11618,vclaim-pol-11618,"['dane', 'county', 'executive', ',', 'kathleen', 'falk', 'raised', 'property', 'taxes', '``', 'millions', 'dollars', 'every', 'year', ""''"", 'approved', 'second', 'highest', 'increase', 'state', '2010', '.']"
11619,vclaim-pol-11619,"['``', ""'s"", 'something', 'people', 'never', 'talk', 'coach', 'schiano', ':', 'rutgers', 'best', 'graduation', 'rate', 'division', 'football', 'program', 'america', '.', ""''""]"
11620,vclaim-pol-11620,"['says', 'federal', 'judge', 'san', 'antonio', '``', 'issued', 'ruling', '…', 'could', 'students', 'pray', 'graduation', ',', 'used', 'word', '‘', 'benediction', ',', '’', 'word', '‘', 'invocation', ',', '’', 'word', '‘', 'god', ',', '’', 'asked', 'audience', 'stand', 'asked', 'moment', 'silence', ',', 'would', 'put', 'superintendent', 'jail', '.', ""''""]"
11621,vclaim-pol-11621,"['polls', '``', 'show', 'half', 'americans', 'identify', 'pro-life', '.', ""''""]"
11622,vclaim-pol-11622,"['oregon', 'house', 'republicans', '’', 'jobs', 'plan', 'could', 'generate', '50,000', 'jobs', 'five', 'years', '.']"
11623,vclaim-pol-11623,"['``', 'preventive', 'care', '…', 'saves', 'money', ',', 'families', ',', 'businesses', ',', 'government', ',', 'everybody', '.', ""''""]"
11624,vclaim-pol-11624,"['says', 'signed', 'legislation', 'leading', '12', 'texas', 'abortion', 'clinics', 'closed', '.']"
11625,vclaim-pol-11625,"['says', 'wisconsin', 'governor', '``', 'never', 'raised', 'taxes', '.', ""''""]"
11626,vclaim-pol-11626,"['says', '``', 'november', ',', 'ranked', '45th', 'nation', 'terms', 'job', 'creation', ',', 'according', 'u.s.', 'bureau', 'labor', 'statistics', '.', ""''""]"
