,ver_claim_ids,used_words_and_synonyms
12090,vclaim-pol-12090,22
12091,vclaim-pol-12091,41
12092,vclaim-pol-12092,17
12093,vclaim-pol-12093,21
12094,vclaim-pol-12094,31
12095,vclaim-pol-12095,10
12096,vclaim-pol-12096,15
12097,vclaim-pol-12097,14
12098,vclaim-pol-12098,17
12099,vclaim-pol-12099,49
12100,vclaim-pol-12100,16
12101,vclaim-pol-12101,11
12102,vclaim-pol-12102,14
12103,vclaim-pol-12103,22
12104,vclaim-pol-12104,33
12105,vclaim-pol-12105,30
12106,vclaim-pol-12106,25
12107,vclaim-pol-12107,29
12108,vclaim-pol-12108,22
12109,vclaim-pol-12109,25
12110,vclaim-pol-12110,25
12111,vclaim-pol-12111,41
12112,vclaim-pol-12112,38
12113,vclaim-pol-12113,33
12114,vclaim-pol-12114,31
12115,vclaim-pol-12115,15
12116,vclaim-pol-12116,23
12117,vclaim-pol-12117,21
12118,vclaim-pol-12118,18
12119,vclaim-pol-12119,18
12120,vclaim-pol-12120,30
12121,vclaim-pol-12121,24
12122,vclaim-pol-12122,35
12123,vclaim-pol-12123,21
12124,vclaim-pol-12124,37
12125,vclaim-pol-12125,28
12126,vclaim-pol-12126,14
12127,vclaim-pol-12127,25
12128,vclaim-pol-12128,25
12129,vclaim-pol-12129,27
12130,vclaim-pol-12130,28
12131,vclaim-pol-12131,15
12132,vclaim-pol-12132,13
12133,vclaim-pol-12133,38
12134,vclaim-pol-12134,29
12135,vclaim-pol-12135,9
12136,vclaim-pol-12136,24
12137,vclaim-pol-12137,15
12138,vclaim-pol-12138,16
12139,vclaim-pol-12139,14
12140,vclaim-pol-12140,26
12141,vclaim-pol-12141,16
12142,vclaim-pol-12142,27
12143,vclaim-pol-12143,29
12144,vclaim-pol-12144,20
12145,vclaim-pol-12145,12
12146,vclaim-pol-12146,12
12147,vclaim-pol-12147,8
12148,vclaim-pol-12148,32
12149,vclaim-pol-12149,42
12150,vclaim-pol-12150,18
12151,vclaim-pol-12151,52
12152,vclaim-pol-12152,28
12153,vclaim-pol-12153,8
12154,vclaim-pol-12154,14
12155,vclaim-pol-12155,7
12156,vclaim-pol-12156,10
12157,vclaim-pol-12157,20
12158,vclaim-pol-12158,16
12159,vclaim-pol-12159,39
12160,vclaim-pol-12160,16
12161,vclaim-pol-12161,27
12162,vclaim-pol-12162,31
12163,vclaim-pol-12163,25
12164,vclaim-pol-12164,16
12165,vclaim-pol-12165,21
12166,vclaim-pol-12166,23
12167,vclaim-pol-12167,18
12168,vclaim-pol-12168,29
12169,vclaim-pol-12169,19
12170,vclaim-pol-12170,13
12171,vclaim-pol-12171,35
12172,vclaim-pol-12172,22
12173,vclaim-pol-12173,31
12174,vclaim-pol-12174,26
12175,vclaim-pol-12175,16
12176,vclaim-pol-12176,20
12177,vclaim-pol-12177,15
12178,vclaim-pol-12178,23
12179,vclaim-pol-12179,30
12180,vclaim-pol-12180,27
12181,vclaim-pol-12181,21
12182,vclaim-pol-12182,21
12183,vclaim-pol-12183,22
12184,vclaim-pol-12184,29
12185,vclaim-pol-12185,20
12186,vclaim-pol-12186,40
12187,vclaim-pol-12187,11
12188,vclaim-pol-12188,27
12189,vclaim-pol-12189,40
12190,vclaim-pol-12190,18
12191,vclaim-pol-12191,18
12192,vclaim-pol-12192,16
12193,vclaim-pol-12193,26
12194,vclaim-pol-12194,33
12195,vclaim-pol-12195,23
12196,vclaim-pol-12196,20
12197,vclaim-pol-12197,30
12198,vclaim-pol-12198,16
12199,vclaim-pol-12199,52
12200,vclaim-pol-12200,22
12201,vclaim-pol-12201,15
12202,vclaim-pol-12202,9
12203,vclaim-pol-12203,31
12204,vclaim-pol-12204,52
12205,vclaim-pol-12205,21
12206,vclaim-pol-12206,32
12207,vclaim-pol-12207,29
12208,vclaim-pol-12208,10
12209,vclaim-pol-12209,44
12210,vclaim-pol-12210,17
12211,vclaim-pol-12211,16
12212,vclaim-pol-12212,35
12213,vclaim-pol-12213,10
12214,vclaim-pol-12214,13
12215,vclaim-pol-12215,20
12216,vclaim-pol-12216,16
12217,vclaim-pol-12217,20
12218,vclaim-pol-12218,8
12219,vclaim-pol-12219,16
12220,vclaim-pol-12220,8
12221,vclaim-pol-12221,37
12222,vclaim-pol-12222,24
12223,vclaim-pol-12223,17
12224,vclaim-pol-12224,31
12225,vclaim-pol-12225,22
12226,vclaim-pol-12226,13
12227,vclaim-pol-12227,17
12228,vclaim-pol-12228,23
12229,vclaim-pol-12229,22
12230,vclaim-pol-12230,25
12231,vclaim-pol-12231,11
12232,vclaim-pol-12232,11
12233,vclaim-pol-12233,31
12234,vclaim-pol-12234,26
12235,vclaim-pol-12235,39
12236,vclaim-pol-12236,26
12237,vclaim-pol-12237,24
12238,vclaim-pol-12238,33
12239,vclaim-pol-12239,20
12240,vclaim-pol-12240,25
12241,vclaim-pol-12241,29
12242,vclaim-pol-12242,27
12243,vclaim-pol-12243,17
12244,vclaim-pol-12244,16
12245,vclaim-pol-12245,28
12246,vclaim-pol-12246,32
12247,vclaim-pol-12247,26
12248,vclaim-pol-12248,20
12249,vclaim-pol-12249,35
12250,vclaim-pol-12250,17
12251,vclaim-pol-12251,17
12252,vclaim-pol-12252,34
12253,vclaim-pol-12253,16
12254,vclaim-pol-12254,10
12255,vclaim-pol-12255,27
12256,vclaim-pol-12256,38
12257,vclaim-pol-12257,13
12258,vclaim-pol-12258,22
12259,vclaim-pol-12259,41
12260,vclaim-pol-12260,22
12261,vclaim-pol-12261,41
12262,vclaim-pol-12262,27
12263,vclaim-pol-12263,19
12264,vclaim-pol-12264,13
12265,vclaim-pol-12265,30
12266,vclaim-pol-12266,22
12267,vclaim-pol-12267,10
12268,vclaim-pol-12268,21
12269,vclaim-pol-12269,22
12270,vclaim-pol-12270,10
12271,vclaim-pol-12271,53
12272,vclaim-pol-12272,31
12273,vclaim-pol-12273,33
12274,vclaim-pol-12274,20
12275,vclaim-pol-12275,23
12276,vclaim-pol-12276,27
12277,vclaim-pol-12277,29
12278,vclaim-pol-12278,41
12279,vclaim-pol-12279,10
12280,vclaim-pol-12280,26
12281,vclaim-pol-12281,28
12282,vclaim-pol-12282,12
12283,vclaim-pol-12283,29
12284,vclaim-pol-12284,17
12285,vclaim-pol-12285,25
12286,vclaim-pol-12286,27
12287,vclaim-pol-12287,16
12288,vclaim-pol-12288,22
12289,vclaim-pol-12289,48
12290,vclaim-pol-12290,31
12291,vclaim-pol-12291,16
12292,vclaim-pol-12292,26
12293,vclaim-pol-12293,18
12294,vclaim-pol-12294,12
12295,vclaim-pol-12295,37
12296,vclaim-pol-12296,17
12297,vclaim-pol-12297,18
12298,vclaim-pol-12298,20
12299,vclaim-pol-12299,20
12300,vclaim-pol-12300,20
12301,vclaim-pol-12301,22
12302,vclaim-pol-12302,19
12303,vclaim-pol-12303,19
12304,vclaim-pol-12304,11
12305,vclaim-pol-12305,16
12306,vclaim-pol-12306,17
12307,vclaim-pol-12307,11
12308,vclaim-pol-12308,40
12309,vclaim-pol-12309,21
12310,vclaim-pol-12310,23
12311,vclaim-pol-12311,23
12312,vclaim-pol-12312,16
12313,vclaim-pol-12313,34
12314,vclaim-pol-12314,38
12315,vclaim-pol-12315,27
12316,vclaim-pol-12316,36
12317,vclaim-pol-12317,29
12318,vclaim-pol-12318,19
12319,vclaim-pol-12319,17
12320,vclaim-pol-12320,36
12321,vclaim-pol-12321,30
12322,vclaim-pol-12322,44
12323,vclaim-pol-12323,18
12324,vclaim-pol-12324,19
12325,vclaim-pol-12325,7
12326,vclaim-pol-12326,23
12327,vclaim-pol-12327,40
12328,vclaim-pol-12328,19
12329,vclaim-pol-12329,14
12330,vclaim-pol-12330,42
12331,vclaim-pol-12331,38
12332,vclaim-pol-12332,18
12333,vclaim-pol-12333,33
12334,vclaim-pol-12334,43
12335,vclaim-pol-12335,24
12336,vclaim-pol-12336,22
12337,vclaim-pol-12337,19
12338,vclaim-pol-12338,33
12339,vclaim-pol-12339,35
12340,vclaim-pol-12340,10
12341,vclaim-pol-12341,15
12342,vclaim-pol-12342,14
12343,vclaim-pol-12343,15
12344,vclaim-pol-12344,32
12345,vclaim-pol-12345,19
12346,vclaim-pol-12346,20
12347,vclaim-pol-12347,26
12348,vclaim-pol-12348,40
12349,vclaim-pol-12349,31
12350,vclaim-pol-12350,20
12351,vclaim-pol-12351,18
12352,vclaim-pol-12352,9
12353,vclaim-pol-12353,29
12354,vclaim-pol-12354,14
12355,vclaim-pol-12355,32
12356,vclaim-pol-12356,18
12357,vclaim-pol-12357,32
12358,vclaim-pol-12358,50
12359,vclaim-pol-12359,24
12360,vclaim-pol-12360,21
12361,vclaim-pol-12361,44
12362,vclaim-pol-12362,21
12363,vclaim-pol-12363,13
12364,vclaim-pol-12364,13
12365,vclaim-pol-12365,11
12366,vclaim-pol-12366,34
12367,vclaim-pol-12367,16
12368,vclaim-pol-12368,22
12369,vclaim-pol-12369,26
12370,vclaim-pol-12370,23
12371,vclaim-pol-12371,11
12372,vclaim-pol-12372,14
12373,vclaim-pol-12373,24
12374,vclaim-pol-12374,25
12375,vclaim-pol-12375,17
12376,vclaim-pol-12376,17
12377,vclaim-pol-12377,13
12378,vclaim-pol-12378,22
12379,vclaim-pol-12379,19
12380,vclaim-pol-12380,17
12381,vclaim-pol-12381,23
12382,vclaim-pol-12382,16
12383,vclaim-pol-12383,6
12384,vclaim-pol-12384,13
12385,vclaim-pol-12385,13
12386,vclaim-pol-12386,32
12387,vclaim-pol-12387,18
12388,vclaim-pol-12388,23
12389,vclaim-pol-12389,28
12390,vclaim-pol-12390,47
12391,vclaim-pol-12391,41
12392,vclaim-pol-12392,27
12393,vclaim-pol-12393,15
12394,vclaim-pol-12394,39
12395,vclaim-pol-12395,33
12396,vclaim-pol-12396,23
12397,vclaim-pol-12397,29
12398,vclaim-pol-12398,35
12399,vclaim-pol-12399,19
12400,vclaim-pol-12400,37
12401,vclaim-pol-12401,27
12402,vclaim-pol-12402,30
12403,vclaim-pol-12403,30
12404,vclaim-pol-12404,11
12405,vclaim-pol-12405,25
12406,vclaim-pol-12406,26
12407,vclaim-pol-12407,27
12408,vclaim-pol-12408,31
12409,vclaim-pol-12409,11
12410,vclaim-pol-12410,17
12411,vclaim-pol-12411,37
12412,vclaim-pol-12412,40
12413,vclaim-pol-12413,24
12414,vclaim-pol-12414,31
12415,vclaim-pol-12415,13
12416,vclaim-pol-12416,35
12417,vclaim-pol-12417,16
12418,vclaim-pol-12418,21
12419,vclaim-pol-12419,21
12420,vclaim-pol-12420,45
12421,vclaim-pol-12421,18
12422,vclaim-pol-12422,20
12423,vclaim-pol-12423,11
12424,vclaim-pol-12424,20
12425,vclaim-pol-12425,20
12426,vclaim-pol-12426,40
12427,vclaim-pol-12427,29
12428,vclaim-pol-12428,18
12429,vclaim-pol-12429,13
12430,vclaim-pol-12430,22
12431,vclaim-pol-12431,31
12432,vclaim-pol-12432,17
12433,vclaim-pol-12433,9
12434,vclaim-pol-12434,24
12435,vclaim-pol-12435,26
12436,vclaim-pol-12436,14
12437,vclaim-pol-12437,18
12438,vclaim-pol-12438,18
12439,vclaim-pol-12439,17
12440,vclaim-pol-12440,20
12441,vclaim-pol-12441,41
12442,vclaim-pol-12442,42
12443,vclaim-pol-12443,13
12444,vclaim-pol-12444,16
12445,vclaim-pol-12445,33
12446,vclaim-pol-12446,15
12447,vclaim-pol-12447,22
12448,vclaim-pol-12448,19
12449,vclaim-pol-12449,19
12450,vclaim-pol-12450,22
12451,vclaim-pol-12451,28
12452,vclaim-pol-12452,13
12453,vclaim-pol-12453,27
12454,vclaim-pol-12454,16
12455,vclaim-pol-12455,29
12456,vclaim-pol-12456,44
12457,vclaim-pol-12457,17
12458,vclaim-pol-12458,34
12459,vclaim-pol-12459,37
12460,vclaim-pol-12460,16
12461,vclaim-pol-12461,16
12462,vclaim-pol-12462,17
12463,vclaim-pol-12463,23
12464,vclaim-pol-12464,22
12465,vclaim-pol-12465,15
12466,vclaim-pol-12466,14
12467,vclaim-pol-12467,18
12468,vclaim-pol-12468,29
12469,vclaim-pol-12469,31
12470,vclaim-pol-12470,25
12471,vclaim-pol-12471,14
12472,vclaim-pol-12472,17
12473,vclaim-pol-12473,20
12474,vclaim-pol-12474,18
12475,vclaim-pol-12475,24
12476,vclaim-pol-12476,19
12477,vclaim-pol-12477,40
12478,vclaim-pol-12478,18
12479,vclaim-pol-12479,19
12480,vclaim-pol-12480,20
12481,vclaim-pol-12481,10
12482,vclaim-pol-12482,14
12483,vclaim-pol-12483,31
12484,vclaim-pol-12484,15
12485,vclaim-pol-12485,32
12486,vclaim-pol-12486,16
12487,vclaim-pol-12487,39
12488,vclaim-pol-12488,29
12489,vclaim-pol-12489,4
12490,vclaim-pol-12490,16
12491,vclaim-pol-12491,17
12492,vclaim-pol-12492,23
12493,vclaim-pol-12493,30
12494,vclaim-pol-12494,20
12495,vclaim-pol-12495,23
12496,vclaim-pol-12496,38
12497,vclaim-pol-12497,31
12498,vclaim-pol-12498,12
12499,vclaim-pol-12499,29
12500,vclaim-pol-12500,14
12501,vclaim-pol-12501,27
12502,vclaim-pol-12502,28
12503,vclaim-pol-12503,30
12504,vclaim-pol-12504,14
12505,vclaim-pol-12505,31
12506,vclaim-pol-12506,36
12507,vclaim-pol-12507,19
12508,vclaim-pol-12508,22
12509,vclaim-pol-12509,40
12510,vclaim-pol-12510,26
12511,vclaim-pol-12511,15
12512,vclaim-pol-12512,20
12513,vclaim-pol-12513,31
12514,vclaim-pol-12514,17
12515,vclaim-pol-12515,19
12516,vclaim-pol-12516,19
12517,vclaim-pol-12517,28
12518,vclaim-pol-12518,20
12519,vclaim-pol-12519,20
12520,vclaim-pol-12520,6
12521,vclaim-pol-12521,22
12522,vclaim-pol-12522,10
12523,vclaim-pol-12523,46
12524,vclaim-pol-12524,41
12525,vclaim-pol-12525,33
12526,vclaim-pol-12526,35
12527,vclaim-pol-12527,17
12528,vclaim-pol-12528,16
12529,vclaim-pol-12529,38
12530,vclaim-pol-12530,23
12531,vclaim-pol-12531,24
12532,vclaim-pol-12532,20
12533,vclaim-pol-12533,27
12534,vclaim-pol-12534,22
12535,vclaim-pol-12535,11
12536,vclaim-pol-12536,34
12537,vclaim-pol-12537,31
12538,vclaim-pol-12538,16
12539,vclaim-pol-12539,29
12540,vclaim-pol-12540,30
12541,vclaim-pol-12541,28
12542,vclaim-pol-12542,3
12543,vclaim-pol-12543,15
12544,vclaim-pol-12544,17
12545,vclaim-pol-12545,18
12546,vclaim-pol-12546,16
12547,vclaim-pol-12547,34
12548,vclaim-pol-12548,21
12549,vclaim-pol-12549,34
12550,vclaim-pol-12550,23
12551,vclaim-pol-12551,16
12552,vclaim-pol-12552,20
12553,vclaim-pol-12553,40
12554,vclaim-pol-12554,22
12555,vclaim-pol-12555,15
12556,vclaim-pol-12556,21
12557,vclaim-pol-12557,14
12558,vclaim-pol-12558,20
12559,vclaim-pol-12559,30
12560,vclaim-pol-12560,14
12561,vclaim-pol-12561,12
12562,vclaim-pol-12562,18
12563,vclaim-pol-12563,37
12564,vclaim-pol-12564,28
12565,vclaim-pol-12565,33
12566,vclaim-pol-12566,17
12567,vclaim-pol-12567,27
12568,vclaim-pol-12568,17
12569,vclaim-pol-12569,15
12570,vclaim-pol-12570,17
12571,vclaim-pol-12571,22
12572,vclaim-pol-12572,28
12573,vclaim-pol-12573,41
12574,vclaim-pol-12574,13
12575,vclaim-pol-12575,22
12576,vclaim-pol-12576,45
12577,vclaim-pol-12577,46
12578,vclaim-pol-12578,28
12579,vclaim-pol-12579,40
12580,vclaim-pol-12580,14
12581,vclaim-pol-12581,30
12582,vclaim-pol-12582,7
12583,vclaim-pol-12583,13
12584,vclaim-pol-12584,18
12585,vclaim-pol-12585,13
12586,vclaim-pol-12586,14
12587,vclaim-pol-12587,15
12588,vclaim-pol-12588,19
12589,vclaim-pol-12589,21
12590,vclaim-pol-12590,25
12591,vclaim-pol-12591,14
12592,vclaim-pol-12592,13
12593,vclaim-pol-12593,20
12594,vclaim-pol-12594,36
12595,vclaim-pol-12595,26
12596,vclaim-pol-12596,45
12597,vclaim-pol-12597,17
12598,vclaim-pol-12598,21
12599,vclaim-pol-12599,33
12600,vclaim-pol-12600,9
12601,vclaim-pol-12601,20
12602,vclaim-pol-12602,28
12603,vclaim-pol-12603,11
12604,vclaim-pol-12604,17
12605,vclaim-pol-12605,49
12606,vclaim-pol-12606,22
12607,vclaim-pol-12607,22
12608,vclaim-pol-12608,8
12609,vclaim-pol-12609,14
12610,vclaim-pol-12610,18
12611,vclaim-pol-12611,29
12612,vclaim-pol-12612,23
12613,vclaim-pol-12613,28
12614,vclaim-pol-12614,17
12615,vclaim-pol-12615,14
12616,vclaim-pol-12616,19
12617,vclaim-pol-12617,29
12618,vclaim-pol-12618,30
12619,vclaim-pol-12619,28
12620,vclaim-pol-12620,25
12621,vclaim-pol-12621,12
12622,vclaim-pol-12622,17
12623,vclaim-pol-12623,33
12624,vclaim-pol-12624,33
12625,vclaim-pol-12625,20
12626,vclaim-pol-12626,40
12627,vclaim-pol-12627,20
12628,vclaim-pol-12628,15
12629,vclaim-pol-12629,10
12630,vclaim-pol-12630,16
12631,vclaim-pol-12631,18
12632,vclaim-pol-12632,17
12633,vclaim-pol-12633,20
12634,vclaim-pol-12634,27
12635,vclaim-pol-12635,16
12636,vclaim-pol-12636,22
12637,vclaim-pol-12637,20
12638,vclaim-pol-12638,15
12639,vclaim-pol-12639,20
12640,vclaim-pol-12640,33
12641,vclaim-pol-12641,19
12642,vclaim-pol-12642,14
12643,vclaim-pol-12643,30
12644,vclaim-pol-12644,23
12645,vclaim-pol-12645,41
12646,vclaim-pol-12646,17
12647,vclaim-pol-12647,17
12648,vclaim-pol-12648,16
12649,vclaim-pol-12649,17
12650,vclaim-pol-12650,14
12651,vclaim-pol-12651,23
12652,vclaim-pol-12652,27
12653,vclaim-pol-12653,11
12654,vclaim-pol-12654,13
12655,vclaim-pol-12655,28
12656,vclaim-pol-12656,21
12657,vclaim-pol-12657,16
12658,vclaim-pol-12658,18
12659,vclaim-pol-12659,17
12660,vclaim-pol-12660,32
12661,vclaim-pol-12661,30
12662,vclaim-pol-12662,18
12663,vclaim-pol-12663,12
12664,vclaim-pol-12664,16
12665,vclaim-pol-12665,14
12666,vclaim-pol-12666,34
12667,vclaim-pol-12667,22
12668,vclaim-pol-12668,18
12669,vclaim-pol-12669,37
12670,vclaim-pol-12670,14
12671,vclaim-pol-12671,19
12672,vclaim-pol-12672,28
12673,vclaim-pol-12673,40
12674,vclaim-pol-12674,21
12675,vclaim-pol-12675,16
12676,vclaim-pol-12676,23
12677,vclaim-pol-12677,21
12678,vclaim-pol-12678,20
12679,vclaim-pol-12679,37
12680,vclaim-pol-12680,21
12681,vclaim-pol-12681,9
12682,vclaim-pol-12682,50
12683,vclaim-pol-12683,16
12684,vclaim-pol-12684,31
12685,vclaim-pol-12685,23
12686,vclaim-pol-12686,7
12687,vclaim-pol-12687,25
12688,vclaim-pol-12688,18
12689,vclaim-pol-12689,23
12690,vclaim-pol-12690,37
12691,vclaim-pol-12691,33
12692,vclaim-pol-12692,33
12693,vclaim-pol-12693,25
12694,vclaim-pol-12694,32
12695,vclaim-pol-12695,21
12696,vclaim-pol-12696,30
12697,vclaim-pol-12697,39
12698,vclaim-pol-12698,22
12699,vclaim-pol-12699,44
12700,vclaim-pol-12700,14
12701,vclaim-pol-12701,18
12702,vclaim-pol-12702,51
12703,vclaim-pol-12703,21
12704,vclaim-pol-12704,16
12705,vclaim-pol-12705,17
12706,vclaim-pol-12706,11
12707,vclaim-pol-12707,10
12708,vclaim-pol-12708,10
12709,vclaim-pol-12709,13
12710,vclaim-pol-12710,20
12711,vclaim-pol-12711,16
12712,vclaim-pol-12712,17
12713,vclaim-pol-12713,19
12714,vclaim-pol-12714,20
12715,vclaim-pol-12715,21
12716,vclaim-pol-12716,31
12717,vclaim-pol-12717,4
12718,vclaim-pol-12718,25
12719,vclaim-pol-12719,30
12720,vclaim-pol-12720,31
12721,vclaim-pol-12721,9
12722,vclaim-pol-12722,17
12723,vclaim-pol-12723,39
12724,vclaim-pol-12724,20
12725,vclaim-pol-12725,17
12726,vclaim-pol-12726,16
12727,vclaim-pol-12727,23
12728,vclaim-pol-12728,15
12729,vclaim-pol-12729,31
12730,vclaim-pol-12730,13
12731,vclaim-pol-12731,14
12732,vclaim-pol-12732,31
12733,vclaim-pol-12733,10
12734,vclaim-pol-12734,20
12735,vclaim-pol-12735,29
12736,vclaim-pol-12736,31
12737,vclaim-pol-12737,25
12738,vclaim-pol-12738,24
12739,vclaim-pol-12739,25
12740,vclaim-pol-12740,16
12741,vclaim-pol-12741,25
12742,vclaim-pol-12742,17
12743,vclaim-pol-12743,24
12744,vclaim-pol-12744,17
12745,vclaim-pol-12745,19
12746,vclaim-pol-12746,24
12747,vclaim-pol-12747,27
12748,vclaim-pol-12748,16
12749,vclaim-pol-12749,20
12750,vclaim-pol-12750,8
12751,vclaim-pol-12751,19
12752,vclaim-pol-12752,21
12753,vclaim-pol-12753,26
12754,vclaim-pol-12754,24
12755,vclaim-pol-12755,15
12756,vclaim-pol-12756,15
12757,vclaim-pol-12757,29
12758,vclaim-pol-12758,14
12759,vclaim-pol-12759,22
12760,vclaim-pol-12760,14
12761,vclaim-pol-12761,35
12762,vclaim-pol-12762,31
12763,vclaim-pol-12763,50
12764,vclaim-pol-12764,45
12765,vclaim-pol-12765,24
12766,vclaim-pol-12766,15
12767,vclaim-pol-12767,24
12768,vclaim-pol-12768,9
12769,vclaim-pol-12769,20
12770,vclaim-pol-12770,14
12771,vclaim-pol-12771,17
12772,vclaim-pol-12772,40
12773,vclaim-pol-12773,26
12774,vclaim-pol-12774,24
12775,vclaim-pol-12775,24
12776,vclaim-pol-12776,22
12777,vclaim-pol-12777,25
12778,vclaim-pol-12778,11
12779,vclaim-pol-12779,26
12780,vclaim-pol-12780,12
12781,vclaim-pol-12781,19
12782,vclaim-pol-12782,22
12783,vclaim-pol-12783,22
12784,vclaim-pol-12784,38
12785,vclaim-pol-12785,25
12786,vclaim-pol-12786,17
12787,vclaim-pol-12787,14
12788,vclaim-pol-12788,10
12789,vclaim-pol-12789,7
12790,vclaim-pol-12790,14
12791,vclaim-pol-12791,24
12792,vclaim-pol-12792,32
12793,vclaim-pol-12793,18
12794,vclaim-pol-12794,34
12795,vclaim-pol-12795,29
12796,vclaim-pol-12796,22
12797,vclaim-pol-12797,33
12798,vclaim-pol-12798,27
12799,vclaim-pol-12799,25
12800,vclaim-pol-12800,25
12801,vclaim-pol-12801,20
12802,vclaim-pol-12802,28
12803,vclaim-pol-12803,27
12804,vclaim-pol-12804,21
12805,vclaim-pol-12805,19
12806,vclaim-pol-12806,32
12807,vclaim-pol-12807,11
12808,vclaim-pol-12808,15
12809,vclaim-pol-12809,18
12810,vclaim-pol-12810,42
12811,vclaim-pol-12811,23
12812,vclaim-pol-12812,34
12813,vclaim-pol-12813,10
12814,vclaim-pol-12814,31
12815,vclaim-pol-12815,14
12816,vclaim-pol-12816,17
12817,vclaim-pol-12817,26
12818,vclaim-pol-12818,13
12819,vclaim-pol-12819,28
12820,vclaim-pol-12820,32
12821,vclaim-pol-12821,29
12822,vclaim-pol-12822,23
12823,vclaim-pol-12823,16
12824,vclaim-pol-12824,14
12825,vclaim-pol-12825,17
12826,vclaim-pol-12826,29
12827,vclaim-pol-12827,18
12828,vclaim-pol-12828,21
12829,vclaim-pol-12829,45
12830,vclaim-pol-12830,33
12831,vclaim-pol-12831,29
12832,vclaim-pol-12832,13
12833,vclaim-pol-12833,12
12834,vclaim-pol-12834,23
12835,vclaim-pol-12835,25
12836,vclaim-pol-12836,28
12837,vclaim-pol-12837,21
12838,vclaim-pol-12838,7
12839,vclaim-pol-12839,34
12840,vclaim-pol-12840,17
12841,vclaim-pol-12841,12
12842,vclaim-pol-12842,26
12843,vclaim-pol-12843,16
12844,vclaim-pol-12844,27
12845,vclaim-pol-12845,17
12846,vclaim-pol-12846,22
12847,vclaim-pol-12847,36
12848,vclaim-pol-12848,15
12849,vclaim-pol-12849,22
12850,vclaim-pol-12850,24
12851,vclaim-pol-12851,11
12852,vclaim-pol-12852,28
12853,vclaim-pol-12853,27
12854,vclaim-pol-12854,26
12855,vclaim-pol-12855,51
12856,vclaim-pol-12856,22
12857,vclaim-pol-12857,20
12858,vclaim-pol-12858,27
12859,vclaim-pol-12859,24
12860,vclaim-pol-12860,21
12861,vclaim-pol-12861,25
12862,vclaim-pol-12862,25
12863,vclaim-pol-12863,15
12864,vclaim-pol-12864,19
12865,vclaim-pol-12865,18
12866,vclaim-pol-12866,44
12867,vclaim-pol-12867,22
12868,vclaim-pol-12868,38
12869,vclaim-pol-12869,18
12870,vclaim-pol-12870,17
12871,vclaim-pol-12871,21
12872,vclaim-pol-12872,23
12873,vclaim-pol-12873,37
12874,vclaim-pol-12874,17
12875,vclaim-pol-12875,6
12876,vclaim-pol-12876,26
12877,vclaim-pol-12877,33
12878,vclaim-pol-12878,32
12879,vclaim-pol-12879,37
12880,vclaim-pol-12880,24
12881,vclaim-pol-12881,27
12882,vclaim-pol-12882,18
12883,vclaim-pol-12883,18
12884,vclaim-pol-12884,20
12885,vclaim-pol-12885,21
12886,vclaim-pol-12886,22
12887,vclaim-pol-12887,34
12888,vclaim-pol-12888,26
12889,vclaim-pol-12889,19
12890,vclaim-pol-12890,15
12891,vclaim-pol-12891,37
12892,vclaim-pol-12892,23
12893,vclaim-pol-12893,17
12894,vclaim-pol-12894,17
12895,vclaim-pol-12895,23
12896,vclaim-pol-12896,17
12897,vclaim-pol-12897,13
12898,vclaim-pol-12898,33
12899,vclaim-pol-12899,28
12900,vclaim-pol-12900,13
12901,vclaim-pol-12901,20
12902,vclaim-pol-12902,13
12903,vclaim-pol-12903,20
12904,vclaim-pol-12904,31
12905,vclaim-pol-12905,14
12906,vclaim-pol-12906,11
12907,vclaim-pol-12907,15
12908,vclaim-pol-12908,10
12909,vclaim-pol-12909,17
12910,vclaim-pol-12910,13
12911,vclaim-pol-12911,26
12912,vclaim-pol-12912,22
12913,vclaim-pol-12913,24
12914,vclaim-pol-12914,31
12915,vclaim-pol-12915,31
12916,vclaim-pol-12916,29
12917,vclaim-pol-12917,16
12918,vclaim-pol-12918,13
12919,vclaim-pol-12919,14
12920,vclaim-pol-12920,29
12921,vclaim-pol-12921,18
12922,vclaim-pol-12922,27
12923,vclaim-pol-12923,21
12924,vclaim-pol-12924,21
12925,vclaim-pol-12925,38
12926,vclaim-pol-12926,12
12927,vclaim-pol-12927,32
12928,vclaim-pol-12928,18
12929,vclaim-pol-12929,25
12930,vclaim-pol-12930,25
12931,vclaim-pol-12931,26
12932,vclaim-pol-12932,15
12933,vclaim-pol-12933,19
12934,vclaim-pol-12934,18
12935,vclaim-pol-12935,12
12936,vclaim-pol-12936,11
12937,vclaim-pol-12937,20
12938,vclaim-pol-12938,12
12939,vclaim-pol-12939,10
12940,vclaim-pol-12940,12
12941,vclaim-pol-12941,21
12942,vclaim-pol-12942,20
12943,vclaim-pol-12943,25
12944,vclaim-pol-12944,17
12945,vclaim-pol-12945,26
12946,vclaim-pol-12946,30
12947,vclaim-pol-12947,16
12948,vclaim-pol-12948,42
12949,vclaim-pol-12949,17
12950,vclaim-pol-12950,32
