,ver_claim_ids,ver_claim_encodings
8406,vclaim-pol-08406,"[-0.04982816  0.00989881 -0.04328252 ...  0.03154647 -0.03941192
 -0.05145537]"
8407,vclaim-pol-08407,"[-0.02497178  0.02535028 -0.01895675 ...  0.03512445  0.00992126
  0.01551229]"
8408,vclaim-pol-08408,"[-0.01106512 -0.02111353 -0.01764107 ...  0.03164124  0.00048668
  0.02345687]"
8409,vclaim-pol-08409,"[-0.02299732  0.01813304 -0.05485088 ...  0.00061139  0.00581964
  0.03218824]"
8410,vclaim-pol-08410,"[ 0.032163    0.0213559  -0.03665601 ... -0.01387274  0.01039515
  0.02102081]"
8411,vclaim-pol-08411,"[ 0.01987666 -0.01502031 -0.03750267 ...  0.01325669  0.02765821
 -0.00630776]"
8412,vclaim-pol-08412,"[ 0.02940851  0.00492761  0.02557112 ...  0.00133492  0.04298571
 -0.05582454]"
8413,vclaim-pol-08413,"[-0.02668873 -0.01731542  0.00538844 ... -0.03620103 -0.01517432
  0.0141468 ]"
8414,vclaim-pol-08414,"[-0.03382031  0.00450882 -0.02554078 ... -0.01484013  0.00932849
 -0.03730876]"
8415,vclaim-pol-08415,"[ 0.06215519  0.02786166 -0.04132798 ...  0.00520951 -0.01280666
  0.01271433]"
8416,vclaim-pol-08416,"[ 0.03827334 -0.00542728 -0.02971265 ...  0.01871957 -0.00506342
 -0.02163021]"
8417,vclaim-pol-08417,"[-0.02560736  0.05152585 -0.03906691 ...  0.01097918 -0.01735421
 -0.03018462]"
8418,vclaim-pol-08418,"[ 0.03932289  0.03324015  0.0179164  ... -0.0127885  -0.01088289
 -0.01652679]"
8419,vclaim-pol-08419,"[ 0.01145931  0.02657526 -0.04676045 ...  0.05098882 -0.0023773
  0.00167159]"
8420,vclaim-pol-08420,"[ 0.03600361  0.01196449 -0.02317963 ... -0.00197383  0.00034624
 -0.04184125]"
8421,vclaim-pol-08421,"[-0.03565686  0.02959527 -0.05611772 ...  0.05347086 -0.00136122
  0.01316166]"
8422,vclaim-pol-08422,"[-0.0060918   0.00180612 -0.05006503 ... -0.00412587  0.01845071
  0.02110126]"
8423,vclaim-pol-08423,"[ 0.01677858 -0.02736032 -0.00452121 ... -0.0425723   0.01895768
 -0.05274627]"
8424,vclaim-pol-08424,"[-0.02933804 -0.03259941 -0.04651137 ...  0.00197033 -0.01605569
  0.04284985]"
8425,vclaim-pol-08425,"[ 0.01495716  0.0047815  -0.02887923 ... -0.00740763 -0.04143512
 -0.03367747]"
8426,vclaim-pol-08426,"[-0.05158963  0.04561365 -0.01070998 ...  0.00108642 -0.00398815
  0.00207895]"
8427,vclaim-pol-08427,"[ 0.02279093  0.01915322 -0.01208583 ... -0.02627967  0.01497766
 -0.00846586]"
8428,vclaim-pol-08428,"[-0.05172268  0.03134155  0.00637701 ... -0.04227428 -0.05882357
  0.03459765]"
8429,vclaim-pol-08429,"[ 0.02935329  0.00815561 -0.02175211 ... -0.00512327 -0.0238268
 -0.00793601]"
8430,vclaim-pol-08430,"[ 0.00451646  0.01757776 -0.02844975 ... -0.00901771 -0.01593046
 -0.02986251]"
8431,vclaim-pol-08431,"[-0.01205787 -0.05430235 -0.01773217 ...  0.01713585  0.00720905
 -0.01831731]"
8432,vclaim-pol-08432,"[ 0.02233012  0.01565904 -0.04334293 ... -0.03204256 -0.02007063
  0.00663308]"
8433,vclaim-pol-08433,"[-0.00910974  0.04796361 -0.03579991 ...  0.02390209 -0.04048854
 -0.03571833]"
8434,vclaim-pol-08434,"[ 0.00035654  0.04697055 -0.01490682 ...  0.00460377 -0.00895776
  0.0020097 ]"
8435,vclaim-pol-08435,"[-0.02618613  0.05892497 -0.05451842 ... -0.00335535 -0.02541228
 -0.0357795 ]"
8436,vclaim-pol-08436,"[ 0.01997738  0.0328644  -0.02788713 ... -0.00626879 -0.0291352
 -0.03282799]"
8437,vclaim-pol-08437,"[-0.00896822 -0.00412908  0.02834975 ...  0.0031035  -0.03282988
  0.01146117]"
8438,vclaim-pol-08438,"[-0.03673112 -0.01008194 -0.04180975 ...  0.00045096 -0.01288537
  0.01313483]"
8439,vclaim-pol-08439,"[-0.02597933  0.02567197 -0.04899794 ...  0.03784825 -0.00969917
 -0.01423669]"
8440,vclaim-pol-08440,"[-0.02126059  0.04652278 -0.01048465 ...  0.00539651 -0.00870432
 -0.03463615]"
8441,vclaim-pol-08441,"[ 0.00093746 -0.02314571  0.00338055 ... -0.02804558  0.01405206
  0.06222479]"
8442,vclaim-pol-08442,"[ 0.00579014  0.0141168  -0.04587825 ... -0.03205365 -0.00367912
  0.00380224]"
8443,vclaim-pol-08443,"[-0.01236855 -0.0163685  -0.05010295 ...  0.00159063 -0.00158206
  0.03642227]"
8444,vclaim-pol-08444,"[-0.03166088  0.01925811 -0.01500797 ...  0.01661534 -0.05311514
  0.00679762]"
8445,vclaim-pol-08445,"[ 0.02559353  0.01021377 -0.02824765 ...  0.0204664  -0.0463823
 -0.05913096]"
8446,vclaim-pol-08446,"[ 0.03993211  0.03008847  0.01102279 ... -0.00346427  0.02363127
 -0.03088967]"
8447,vclaim-pol-08447,"[-0.04027324  0.04432235 -0.02712543 ...  0.01307027 -0.03399092
  0.01759145]"
8448,vclaim-pol-08448,"[-0.00149482  0.03324164 -0.03823345 ...  0.02923954  0.00964285
  0.00868843]"
8449,vclaim-pol-08449,"[ 0.01422133 -0.02727403 -0.00189193 ... -0.01160111  0.00191496
  0.04666083]"
8450,vclaim-pol-08450,"[ 0.01223628 -0.03641733  0.0480517  ... -0.01368981  0.02303173
  0.04689102]"
8451,vclaim-pol-08451,"[-0.02289454  0.02071637 -0.05913904 ...  0.00231711 -0.05003846
  0.01993401]"
8452,vclaim-pol-08452,"[-0.01111606  0.03894459 -0.03374587 ...  0.03563894  0.02715701
  0.01816399]"
8453,vclaim-pol-08453,"[ 0.02360108 -0.01716254 -0.0388057  ...  0.03677408 -0.00963226
 -0.00299741]"
8454,vclaim-pol-08454,"[-0.01621913  0.03496235 -0.01172364 ... -0.01987305  0.01439495
 -0.0445117 ]"
8455,vclaim-pol-08455,"[-0.01260275  0.02291571 -0.0553275  ...  0.01434141 -0.02981877
  0.0465235 ]"
8456,vclaim-pol-08456,"[-0.04412421  0.04172888 -0.05122476 ...  0.02003115 -0.02556391
 -0.03814387]"
8457,vclaim-pol-08457,"[-0.03641016  0.00382376 -0.02273389 ... -0.02845666 -0.02733305
  0.01587636]"
8458,vclaim-pol-08458,"[-0.0224054   0.01942157 -0.03017728 ...  0.01461099 -0.0447627
 -0.04078688]"
8459,vclaim-pol-08459,"[-0.03506655  0.01822469 -0.03517544 ...  0.03139766 -0.00729847
 -0.0212149 ]"
8460,vclaim-pol-08460,"[-0.02675244  0.04477783 -0.02854343 ... -0.02610284  0.02627922
 -0.01589954]"
8461,vclaim-pol-08461,"[ 0.00628624  0.05831946 -0.04472525 ... -0.01905264 -0.04325371
 -0.03780795]"
8462,vclaim-pol-08462,"[ 0.01945102 -0.05471633  0.05055116 ...  0.04603204  0.0454446
 -0.04991249]"
8463,vclaim-pol-08463,"[-0.01407649  0.01109552 -0.05338114 ... -0.03301416 -0.00056909
  0.0213662 ]"
8464,vclaim-pol-08464,"[ 0.00709632  0.02447957 -0.03191285 ... -0.02770684 -0.05136646
 -0.00092271]"
8465,vclaim-pol-08465,"[ 1.4451099e-02 -4.5943644e-02  1.0040371e-03 ... -1.7221291e-02
  4.8467580e-02  8.4758576e-05]"
8466,vclaim-pol-08466,"[ 0.04119773 -0.05077098  0.03503046 ...  0.0011182   0.05538264
  0.00841776]"
8467,vclaim-pol-08467,"[-0.04183811 -0.01628608 -0.03399087 ...  0.0312234   0.01062164
  0.01777245]"
8468,vclaim-pol-08468,"[ 0.03260937 -0.04855521 -0.02402615 ... -0.01674497 -0.02142174
  0.04552063]"
8469,vclaim-pol-08469,"[-0.00155314 -0.00318774  0.01443176 ...  0.01345736  0.03989046
 -0.06091088]"
8470,vclaim-pol-08470,"[-0.02432064 -0.02265962 -0.02097052 ... -0.03055315 -0.02555025
 -0.03509571]"
8471,vclaim-pol-08471,"[-0.03112303 -0.030487   -0.03149167 ...  0.01369415  0.02684036
 -0.011856  ]"
8472,vclaim-pol-08472,"[-0.006319   -0.01799746 -0.04326965 ...  0.03425115 -0.04293577
 -0.03322308]"
8473,vclaim-pol-08473,"[-0.03124906 -0.02502367  0.0354507  ... -0.01932605 -0.02645963
  0.01054273]"
8474,vclaim-pol-08474,"[-0.00020304 -0.01807385 -0.02321024 ...  0.02188128  0.01392878
 -0.04388776]"
8475,vclaim-pol-08475,"[ 0.01190732 -0.01692966  0.04546286 ...  0.01855481  0.02423787
  0.00181274]"
8476,vclaim-pol-08476,"[-0.02601004  0.02401325 -0.04764189 ... -0.0307619  -0.04374529
 -0.05843273]"
8477,vclaim-pol-08477,"[ 0.02974285  0.00380475 -0.04700869 ... -0.00075577  0.01325023
 -0.05032661]"
8478,vclaim-pol-08478,"[ 0.03768318 -0.01099687 -0.0307566  ... -0.01335243 -0.02476482
 -0.01824055]"
8479,vclaim-pol-08479,"[ 0.03341607 -0.01158558 -0.05946947 ...  0.02000102 -0.01676394
  0.01024287]"
8480,vclaim-pol-08480,"[-0.02933853  0.05149465 -0.0639618  ...  0.00880036 -0.02370249
  0.01818284]"
8481,vclaim-pol-08481,"[ 0.00176349  0.0276261  -0.04388756 ...  0.00767067  0.01643253
  0.05310773]"
8482,vclaim-pol-08482,"[ 0.00420658  0.05379607 -0.03069603 ...  0.01643073  0.01287792
  0.04726197]"
8483,vclaim-pol-08483,"[ 0.01085772  0.0592505  -0.05650223 ...  0.05369692 -0.01591028
  0.03580759]"
8484,vclaim-pol-08484,"[ 0.01319934  0.02440227 -0.02078521 ... -0.00900273  0.03644937
  0.01069843]"
8485,vclaim-pol-08485,"[ 0.02377895  0.04490964 -0.01092889 ...  0.02593382  0.01200398
  0.00790266]"
8486,vclaim-pol-08486,"[-0.01454752 -0.01382835  0.00943415 ... -0.00734438  0.00968922
 -0.03314557]"
8487,vclaim-pol-08487,"[-0.02572772  0.06045124 -0.03167255 ...  0.03636063  0.01743376
 -0.01337739]"
8488,vclaim-pol-08488,"[ 0.01473419 -0.00792205 -0.03689657 ...  0.03138829  0.01046787
  0.00791624]"
8489,vclaim-pol-08489,"[ 0.0487026  -0.03786432 -0.04244727 ... -0.04152672 -0.05177097
 -0.05440863]"
8490,vclaim-pol-08490,"[ 0.01334914 -0.01647797 -0.03317845 ... -0.02151072 -0.03018659
  0.02442861]"
8491,vclaim-pol-08491,"[-0.00767899  0.0380312  -0.01663803 ... -0.00955383  0.02140833
 -0.02766719]"
8492,vclaim-pol-08492,"[ 0.04109685  0.05270349 -0.01043272 ... -0.01000117  0.03402873
 -0.03161491]"
8493,vclaim-pol-08493,"[-0.04662886  0.03550629 -0.048408   ...  0.01806917  0.04174155
 -0.04363913]"
8494,vclaim-pol-08494,"[-0.03675123  0.03652027 -0.02552295 ... -0.01007265  0.02678153
 -0.01693562]"
8495,vclaim-pol-08495,"[-0.01494651  0.02668328  0.04976539 ... -0.03891293  0.02940801
 -0.01751642]"
8496,vclaim-pol-08496,"[ 0.01166303  0.03616605 -0.029263   ... -0.02859213  0.03688084
 -0.01526378]"
8497,vclaim-pol-08497,"[ 0.03724751  0.04096547 -0.03078314 ... -0.02090985 -0.02201247
 -0.03775401]"
8498,vclaim-pol-08498,"[ 0.04918154  0.00257254  0.04140656 ... -0.03642209 -0.00934802
 -0.02503045]"
8499,vclaim-pol-08499,"[-0.01379265  0.04842175  0.01475149 ...  0.01740874 -0.05315007
 -0.03911853]"
8500,vclaim-pol-08500,"[ 0.00757655  0.05665919 -0.04191888 ... -0.00091202  0.01102099
 -0.00874192]"
8501,vclaim-pol-08501,"[ 0.01769692  0.01765352 -0.01903422 ... -0.00504743  0.04160545
 -0.0041402 ]"
8502,vclaim-pol-08502,"[-0.01119405 -0.00643266 -0.03789486 ...  0.0292518   0.00853977
  0.01692692]"
8503,vclaim-pol-08503,"[-0.00083897  0.05445651  0.01958938 ...  0.02358144 -0.0064845
 -0.03516902]"
8504,vclaim-pol-08504,"[-0.01234569 -0.01814408 -0.03160815 ...  0.02323379  0.02954163
  0.00022025]"
8505,vclaim-pol-08505,"[ 0.01061797 -0.05036249 -0.0060317  ... -0.03708782 -0.01799443
 -0.00777494]"
8506,vclaim-pol-08506,"[-0.00170325  0.03773677  0.00747801 ...  0.0121731  -0.01915455
  0.00380275]"
8507,vclaim-pol-08507,"[ 0.01457948  0.06308503 -0.01131881 ... -0.04046555  0.02299353
 -0.00067754]"
8508,vclaim-pol-08508,"[ 0.03081385  0.01354717  0.02324597 ...  0.01167036 -0.01512304
  0.00648776]"
8509,vclaim-pol-08509,"[ 0.0291131   0.02073855 -0.00279349 ... -0.04110558 -0.05226512
 -0.00842232]"
8510,vclaim-pol-08510,"[ 0.01161878 -0.00407797  0.0255469  ... -0.03043763 -0.01613933
  0.02294069]"
8511,vclaim-pol-08511,"[ 0.04547583 -0.00239345  0.01613187 ...  0.01529271 -0.01832264
  0.0389123 ]"
8512,vclaim-pol-08512,"[-0.04270929  0.00123085 -0.03530742 ...  0.01578834  0.00803954
 -0.0502852 ]"
8513,vclaim-pol-08513,"[-0.0249197   0.0255301  -0.01190416 ... -0.00609361 -0.00860722
 -0.0055364 ]"
8514,vclaim-pol-08514,"[-0.03250199 -0.03527397 -0.04725587 ...  0.02578944 -0.02231738
  0.00801708]"
8515,vclaim-pol-08515,"[ 0.03066243  0.03059207 -0.03650774 ... -0.03376151 -0.03395949
 -0.02213679]"
8516,vclaim-pol-08516,"[-0.05094805  0.01679463 -0.05020665 ... -0.03739984 -0.04325689
  0.02033201]"
8517,vclaim-pol-08517,[0.0047618  0.0251423  0.00169809 ... 0.03973978 0.02564466 0.02617759]
8518,vclaim-pol-08518,"[ 0.05798878  0.00083338 -0.01201125 ...  0.02685044 -0.03519028
  0.01675334]"
8519,vclaim-pol-08519,"[ 0.02196627  0.06396848 -0.02731092 ...  0.04456975  0.00472925
  0.03498964]"
8520,vclaim-pol-08520,"[ 0.0397354   0.03736655  0.03378036 ...  0.00275486 -0.02650616
 -0.02353612]"
8521,vclaim-pol-08521,"[-0.02917636  0.00840871 -0.02514083 ... -0.01144347 -0.02686532
  0.02949359]"
8522,vclaim-pol-08522,"[ 0.02074709  0.02207671 -0.03877503 ...  0.00136876  0.00805173
  0.00902588]"
8523,vclaim-pol-08523,"[-0.03047573 -0.03103366 -0.02068106 ... -0.03208792  0.03882343
 -0.00473302]"
8524,vclaim-pol-08524,"[-0.03970513  0.01504162 -0.04316843 ...  0.04478361 -0.01530893
  0.00915582]"
8525,vclaim-pol-08525,"[-0.05274807 -0.04331062 -0.02783055 ... -0.01713669 -0.03938942
 -0.05728844]"
8526,vclaim-pol-08526,"[-0.01115515 -0.01269031 -0.00951746 ... -0.02844891 -0.00490755
 -0.02632701]"
8527,vclaim-pol-08527,"[-0.05354015  0.02983078 -0.04141576 ...  0.04059971 -0.00406055
  0.00981645]"
8528,vclaim-pol-08528,"[ 0.01053053 -0.03587735  0.05032821 ...  0.05888002 -0.02208968
 -0.00837241]"
8529,vclaim-pol-08529,"[-0.02691456 -0.01462026 -0.00429529 ... -0.02210743  0.0498749
  0.00499537]"
8530,vclaim-pol-08530,"[-0.05508738 -0.03105594 -0.02065342 ... -0.03144246  0.03443638
 -0.05141117]"
8531,vclaim-pol-08531,"[-0.00123764  0.05217712 -0.00520903 ...  0.03216175 -0.04092737
 -0.03011869]"
8532,vclaim-pol-08532,"[ 0.04341574  0.04360762 -0.05989324 ... -0.02546177 -0.01811755
  0.01969372]"
8533,vclaim-pol-08533,"[ 0.00482192  0.01737375 -0.02367812 ...  0.03424737 -0.00044457
  0.00683263]"
8534,vclaim-pol-08534,"[-0.02092373  0.00901679 -0.01649674 ... -0.01946365  0.03839236
  0.03598858]"
8535,vclaim-pol-08535,"[-0.02246687  0.05402501 -0.05597635 ...  0.0175753   0.01163367
 -0.02230473]"
8536,vclaim-pol-08536,"[ 0.00056589 -0.02092953  0.00204591 ... -0.00451749 -0.03211467
 -0.0176549 ]"
8537,vclaim-pol-08537,"[ 0.02994967 -0.01461624 -0.0358681  ... -0.00632958  0.00064954
  0.05771685]"
8538,vclaim-pol-08538,"[-0.01430139  0.00485659 -0.03297303 ...  0.03292629  0.02193525
  0.00970475]"
8539,vclaim-pol-08539,"[ 0.05429712  0.04147122 -0.01048564 ...  0.02678473  0.04514353
 -0.02341839]"
8540,vclaim-pol-08540,"[-0.0130073   0.04612194 -0.00080799 ... -0.00792669 -0.0211731
 -0.04842275]"
8541,vclaim-pol-08541,"[ 0.02561162 -0.05632795 -0.01993585 ...  0.04027988 -0.02805598
 -0.00873729]"
8542,vclaim-pol-08542,"[ 0.02361671  0.00719646 -0.04567645 ...  0.03432369  0.02676197
 -0.01688597]"
8543,vclaim-pol-08543,"[ 0.0464947  -0.00054208  0.01242366 ... -0.02416967  0.03037558
  0.0292701 ]"
8544,vclaim-pol-08544,"[-0.03072313 -0.03887658 -0.01001376 ... -0.02975209  0.00851271
  0.00201497]"
8545,vclaim-pol-08545,"[ 0.02873629 -0.00422894 -0.02959321 ...  0.05434503  0.05274426
 -0.05876767]"
8546,vclaim-pol-08546,"[-0.00135819  0.04982454 -0.036912   ...  0.01044979  0.01995172
  0.00971252]"
8547,vclaim-pol-08547,"[ 0.00990753 -0.01447788  0.05069492 ...  0.0279942  -0.03014645
 -0.04071751]"
8548,vclaim-pol-08548,"[ 0.02987944 -0.00238215 -0.0512395  ...  0.01548871 -0.04153382
 -0.03788069]"
8549,vclaim-pol-08549,"[-0.00784736  0.04949185 -0.01300034 ... -0.00142991 -0.01546505
 -0.03521455]"
8550,vclaim-pol-08550,"[ 0.04942777  0.04568883 -0.01166711 ...  0.02263604 -0.00930831
 -0.05342237]"
8551,vclaim-pol-08551,"[-0.01201783  0.04588458 -0.00524165 ...  0.03903899 -0.00804169
 -0.05746207]"
8552,vclaim-pol-08552,"[-0.00545258 -0.0042046  -0.04222992 ...  0.04490253  0.01326169
 -0.03763645]"
8553,vclaim-pol-08553,"[-0.01309162  0.02888355 -0.05950021 ...  0.01561668 -0.04634409
  0.00429505]"
8554,vclaim-pol-08554,"[ 0.05106767  0.05255317 -0.02786655 ... -0.0046123   0.05726327
 -0.00632594]"
8555,vclaim-pol-08555,"[ 0.00044291  0.00063207  0.02915004 ...  0.02248814  0.00874304
 -0.01824118]"
8556,vclaim-pol-08556,"[-0.03819988  0.01435125 -0.05159164 ...  0.0216098   0.00859354
  0.03238731]"
8557,vclaim-pol-08557,"[-0.00570661  0.0070672   0.01381402 ...  0.00289038  0.04754614
 -0.00941249]"
8558,vclaim-pol-08558,"[-0.01483638 -0.04111624 -0.04601207 ...  0.05581278  0.03295409
  0.00275177]"
8559,vclaim-pol-08559,"[-0.02811785  0.02390285 -0.06124866 ...  0.02405596 -0.01802247
  0.03524287]"
8560,vclaim-pol-08560,"[ 0.01749968  0.05152182 -0.00758154 ...  0.00972722  0.00396349
 -0.00022088]"
8561,vclaim-pol-08561,"[-0.00324801  0.02166313 -0.06115809 ...  0.01075037 -0.03296348
  0.05188953]"
8562,vclaim-pol-08562,"[ 0.0219156   0.04485836 -0.02242323 ... -0.01665775 -0.01148644
  0.00983632]"
8563,vclaim-pol-08563,"[ 0.01302149  0.003322   -0.03423971 ... -0.02809913  0.02687049
  0.0261044 ]"
8564,vclaim-pol-08564,"[-0.02900051  0.03929847 -0.04725379 ...  0.0427504   0.01943835
 -0.0135779 ]"
8565,vclaim-pol-08565,"[ 0.01473737  0.00752187 -0.03911136 ... -0.02179535  0.00141457
 -0.03101168]"
8566,vclaim-pol-08566,"[ 0.03868907  0.02619632 -0.00787293 ...  0.02626772 -0.0260944
 -0.00434191]"
8567,vclaim-pol-08567,"[-0.00339094  0.0236182  -0.00395046 ... -0.01155482  0.01634732
 -0.02219365]"
8568,vclaim-pol-08568,"[ 0.00230665 -0.03031326 -0.01980418 ...  0.0040328  -0.01142736
  0.06025775]"
8569,vclaim-pol-08569,"[ 0.00613006  0.04658562 -0.00852617 ...  0.01421552 -0.01639948
 -0.04361359]"
8570,vclaim-pol-08570,"[ 0.00954111  0.04842851 -0.04654141 ...  0.01917248  0.03805432
  0.02341823]"
8571,vclaim-pol-08571,"[-0.02290077  0.01440216  0.03598337 ... -0.05395481  0.00369303
 -0.00963191]"
8572,vclaim-pol-08572,"[-0.02299923  0.02455388 -0.03672389 ...  0.00448873  0.04029527
  0.01889756]"
8573,vclaim-pol-08573,"[-0.00906757  0.05900627 -0.04023059 ...  0.00238006 -0.0040018
 -0.01090383]"
8574,vclaim-pol-08574,"[-0.02886168 -0.02532668 -0.04656569 ...  0.03160669  0.01338809
 -0.03157832]"
8575,vclaim-pol-08575,"[ 0.02931309  0.04824454 -0.0500824  ...  0.02179394 -0.00347121
 -0.00110667]"
8576,vclaim-pol-08576,"[-0.03934012  0.02049361 -0.03117609 ... -0.03076959 -0.01117333
 -0.03147658]"
8577,vclaim-pol-08577,"[-0.03934012  0.02049361 -0.03117609 ... -0.03076959 -0.01117333
 -0.03147658]"
8578,vclaim-pol-08578,"[-0.03934012  0.02049361 -0.03117609 ... -0.03076959 -0.01117333
 -0.03147658]"
8579,vclaim-pol-08579,"[-0.04102729 -0.00370787 -0.02921928 ... -0.04431056 -0.00735552
  0.04030283]"
8580,vclaim-pol-08580,"[-0.0204847   0.03573273 -0.04542592 ... -0.0298603  -0.00477832
 -0.01769459]"
8581,vclaim-pol-08581,"[-0.04616906 -0.02593764 -0.03473305 ... -0.01964154  0.01296715
  0.05186864]"
8582,vclaim-pol-08582,"[ 0.00191327  0.05809855 -0.03203623 ...  0.06402853  0.00625625
 -0.01262946]"
8583,vclaim-pol-08583,"[ 0.04742036  0.04187352  0.02839312 ... -0.02401164 -0.01970909
  0.02342295]"
8584,vclaim-pol-08584,"[-0.02863402  0.00379067  0.03090419 ...  0.00482569  0.03640712
 -0.00526753]"
8585,vclaim-pol-08585,"[ 0.03031091 -0.00432753 -0.05109831 ...  0.03344335 -0.0174801
 -0.02109011]"
8586,vclaim-pol-08586,"[-0.00040339 -0.03186865  0.00096093 ... -0.05704197 -0.00439699
  0.00096105]"
8587,vclaim-pol-08587,"[ 0.00652401 -0.0262644  -0.01464285 ...  0.00696111  0.00374954
  0.0342087 ]"
8588,vclaim-pol-08588,"[-0.01697871 -0.00697163 -0.02968467 ... -0.04284224 -0.02242187
 -0.02553094]"
8589,vclaim-pol-08589,"[ 0.02879281  0.01261391 -0.04609641 ...  0.01318788  0.04280985
  0.00449185]"
8590,vclaim-pol-08590,"[-0.0229364  -0.03683866 -0.04905489 ...  0.00190333  0.00669992
  0.05411091]"
8591,vclaim-pol-08591,"[ 0.016802   -0.03359758 -0.00988052 ...  0.03371957 -0.00831083
  0.02075236]"
8592,vclaim-pol-08592,"[-0.05230767  0.01563587 -0.05960074 ... -0.01289046  0.03258139
 -0.00087084]"
8593,vclaim-pol-08593,"[ 0.00703751  0.05218516 -0.01998625 ...  0.03802689  0.01364363
  0.01429959]"
8594,vclaim-pol-08594,"[-0.03309116  0.00635578  0.01634248 ...  0.0263378   0.03559823
 -0.01624839]"
8595,vclaim-pol-08595,"[-0.00433519 -0.03075277  0.03155641 ... -0.01169603 -0.00849897
 -0.0312456 ]"
8596,vclaim-pol-08596,"[-0.03033911  0.01816396 -0.00400616 ... -0.01869606  0.00937526
  0.04546683]"
8597,vclaim-pol-08597,"[-0.05099819  0.03547152 -0.06131954 ... -0.02046404 -0.0076057
  0.03712759]"
8598,vclaim-pol-08598,"[-0.00387305  0.04949362 -0.03310099 ...  0.04296353 -0.05505309
  0.02498174]"
8599,vclaim-pol-08599,"[ 0.04254263  0.0550314  -0.0485599  ... -0.02487908  0.02239419
 -0.00174238]"
8600,vclaim-pol-08600,"[ 0.03596821  0.05504315 -0.04912084 ... -0.02134579 -0.0225408
 -0.02597258]"
8601,vclaim-pol-08601,"[ 0.0078227   0.05379928  0.00275489 ...  0.02652735  0.00291755
 -0.00701073]"
8602,vclaim-pol-08602,"[-0.01075609  0.06517392  0.00024096 ...  0.01182874  0.00056838
 -0.00801747]"
8603,vclaim-pol-08603,"[-0.03480992 -0.00430563 -0.06384013 ...  0.01662296 -0.04138044
  0.0261864 ]"
8604,vclaim-pol-08604,"[-0.0363516   0.03054327 -0.05411311 ... -0.01178736 -0.03492943
  0.00537733]"
8605,vclaim-pol-08605,"[-0.03329507 -0.04168844  0.01946972 ...  0.02029175 -0.007166
  0.00668261]"
8606,vclaim-pol-08606,"[ 0.02098862  0.03706991  0.00759871 ...  0.0361188  -0.04644965
  0.04885466]"
8607,vclaim-pol-08607,"[ 0.00728217  0.02320242  0.00387108 ... -0.02690169 -0.02788324
 -0.01039588]"
8608,vclaim-pol-08608,"[-0.04593022 -0.03238096  0.01490115 ... -0.05467084 -0.03883622
  0.03777916]"
8609,vclaim-pol-08609,"[ 0.0131817   0.02380677 -0.03509155 ...  0.02710547 -0.02380683
 -0.06141963]"
8610,vclaim-pol-08610,"[-0.02251745  0.02959663 -0.01498326 ...  0.03353132 -0.02913621
 -0.00685668]"
8611,vclaim-pol-08611,"[-0.01260347 -0.01554229 -0.05141334 ... -0.02870307 -0.00943753
  0.01747935]"
8612,vclaim-pol-08612,"[ 0.00890984  0.04547897 -0.05876978 ...  0.04507621 -0.04174082
  0.01301225]"
8613,vclaim-pol-08613,"[-0.0184095  -0.02139582  0.02787541 ...  0.00332863 -0.04240675
 -0.01877599]"
8614,vclaim-pol-08614,"[ 0.01897103  0.03055139 -0.0541272  ...  0.03733031 -0.03361293
  0.02981286]"
8615,vclaim-pol-08615,"[ 0.00657797 -0.00013888 -0.04711118 ... -0.0056856   0.0005371
  0.0097384 ]"
8616,vclaim-pol-08616,"[ 0.00392725 -0.04116571 -0.0294431  ...  0.01089102  0.05120948
  0.02422858]"
8617,vclaim-pol-08617,"[ 0.02138277 -0.01084279  0.0332688  ... -0.03794974 -0.04208854
 -0.0488468 ]"
8618,vclaim-pol-08618,"[ 0.01107691  0.04501681 -0.04732874 ...  0.02587564 -0.03821693
  0.01405563]"
