,input_claim_ids,used_words_and_synonyms
376,20161019_3pres_0877,"['donor', 'know', 'acknowledge', 'sleep_together', 'b', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'hundred', 'million', 'dollar', ',', 's', ',', 'george', 's', ',', '.']"
377,20161019_3pres_0918,"['expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'excuse', 'apology', 'apologize', ',', 'c', 'voter', 'axial_rotation', 'roll', 'roller', 'coil', 'bankroll', 'bun', 'peal', 'paradiddle', 'scroll', 'cast', 'wheel', 'roll_out', 'wind', 'hustle', 'seethe', ',', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'go_steady', 'examine', 'experience', 'interpret', 'million', 'people', 'citizenry', 'multitude', 'register', 'file', 'record', 'read', 'cross-file', 'registered', 'vote', 'right_to_vote', ',', 'n', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', 'pew', 'report', 'report_card', 'composition', 'reputation', 'topographic_point', 'place', 'stead', 'home', 'position', 'seat', 'plaza', 'space', 'put', 'rate', 'locate', 'target', 'identify', 'set', 'invest', 'station', 'n', '.']"
378,20161019_3pres_0942,"['evening', 'flush', 'even', 'tied', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'n', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'emmy', 'television', 'television_receiver', 'plan', 'program', 'broadcast', 'platform', 'course_of_study', 'three', 'trey', 'old_age', 'long_time', 'days', 'year', 'class', 'row', 'quarrel', 'course', 'rowing', 'begin', 'depart', 'originate', 'start', 'startle', 'tweet', 'pinch', 'rig', 'rigged', '.']"
379,20161019_3pres_1036,"['well', 'good', ',', 'know', 'acknowledge', 'sleep_together', ',', ',', 'd', 'imply', 'entail', 'incriminate', 'n', 'support', 'documentation', 'accompaniment', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'invasion', 'iraq', '.']"
380,20161019_3pres_1037,"['state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'mistake', 'error', 'err', '.']"
381,20161019_3pres_1038,"[""'"", 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'old_age', 'long_time', 'days', 'year', 'class', 'ago', '.']"
382,20161019_3pres_1039,"['systematically', 'deny', 'traverse', '.']"
383,20161019_3pres_1133,"['give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', '$', 'one_hundred_fifty', 'billion', 'million', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', '.']"
384,20161019_3pres_1277,"[""'"", 'premium', 'agio', 'bounty', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'sixty', 'percentage', ',', 'seventy', ',', 'eighty', '.']"
385,20161019_3pres_1329,"['return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'care', 'caution', 'concern', 'wish', 'manage', 'worry', 'illegal', 'immigrant', ',', 'people', 'citizenry', 'multitude', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'state', 'country', 'nation', 'area', 'illegally', ',', 'better', 'bettor', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'veterinarian', 'veteran', 'vet', '.']"
386,20170111_Trump_press_conference_0041,"[""'"", 'familiar', 'companion', 'conversant', 'district', 'territory', ',', 'news', 'news_program', 'newsworthiness', 'conference', 'league', ',', 'use', 'practice', 'used', 'exploited', 'secondhand', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'about', 'daily', 'casual', 'day_by_day', 'footing', 'basis', '.']"
387,20170111_Trump_press_conference_0172,"['try', 'test', 'judge', 'sample', 'hear', 'try_on', 'tested', 'hack', 'machine_politician', 'cab', 'chop', 'republican', 'national', 'home', 'committee', 'unable', 'ineffective', 'interruption', 'break', 'fault', 'rupture', 'respite', 'breakage', 'pause', 'fracture', 'open_frame', 'interrupt', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'fail', 'dampen', 'separate', 'demote', 'bankrupt', 'collapse', 'break_dance', 'crack', '.']"
388,20170111_Trump_press_conference_0203,"['mean', 'entail', 'intend', 'think_of', 'average', 'hateful', 'base', 'beggarly', 'bastardly', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', ',', 'administration', 'presidency', 'government', 'make', 'create', 'produce', 'isis', 'directorate_for_inter-services_intelligence', 'departure', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'wrong', 'incorrect', 'improper', 'amiss', 'ill-timed', 'faulty', 'incorrectly', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
389,20170111_Trump_press_conference_0259,"['n', 'bend', 'turn', 'turning', 'twist', 'go', 'act', 'change_state', 'become', 'change_by_reversal', 'plow', 'flex', 'call_on', 'sour', ',', 'know', 'acknowledge', 'sleep_together', ',', 'n', 'situation', 'site', 'position', ""'"", 'president', 'president_of_the_united_states', ',', 'n', 'three', 'trey', 'calendar_month', 'month', 'ago', ',', ""'"", 'nice', 'decent', 'dainty', 'courteous', 'thing', 'matter', '.']"
390,20170111_Trump_press_conference_0266,"['c', 'actually', 'run', 'test', 'footrace', 'streak', 'rivulet', 'political_campaign', 'discharge', 'scat', 'operate', 'function', 'range', 'campaign', 'play', 'tend', 'prevail', 'carry', 'guide', 'ply', 'hunt', 'race', 'move', 'melt', 'ladder', 'business', 'commercial_enterprise', 'occupation', 'clientele', ',', 'c', 'government', 'politics', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
391,20170111_Trump_press_conference_0270,"['president', 'president_of_the_united_states', ',', 'c', 'run', 'test', 'footrace', 'streak', 'rivulet', 'political_campaign', 'discharge', 'scat', 'operate', 'function', 'range', 'campaign', 'play', 'tend', 'prevail', 'carry', 'guide', 'ply', 'hunt', 'race', 'move', 'melt', 'ladder', 'trump', 'cornet', 'outdo', 'organization', 'arrangement', 'administration', 'constitution', ',', 'great', 'bang-up', 'capital', 'big', ',', 'company', 'caller', 'party', ""ship's_company"", ',', 'c', 'state', 'country', 'nation', 'area', '.']"
392,20170111_Trump_press_conference_0287,"['first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', ',', 'learn', 'memorize', 'teach', 'determine', 'little', 'small', 'fiddling', 'short', 'tax', 'tax_return', 'return', 'restitution', 'recurrence', 'rejoinder', 'return_key', 'reappearance', 'render', 'revert', 'hark_back', 'retort', 'come_back', 'refund', 'reelect', 'fall', '.']"
393,20170111_Trump_press_conference_0277,"['every', 'president', 'president_of_the_united_states', 's', ""'"", ""'"", 'necessitate', 'ask', 'command', 'want', 'needed', 'compulsory', 'audited_account', 'audit', 'internal_revenue_service', ',', 'stopping_point', 'last', 'death', 'end', 'survive', 'concluding', 'final', 'topographic_point', 'place', 'stead', 'home', 'position', 'seat', 'plaza', 'space', 'put', 'rate', 'locate', 'target', 'identify', 'set', 'invest', 'station', 'release', 'liberation', 'handout', 'dismissal', 'passing', 'acquittance', 'spill', 'let_go_of', 'free', 'turn', 'publish', 'exhaust', 'secrete', 'unblock', ',', 'sir', '.']"
394,20170111_Trump_press_conference_0278,"['know', 'acknowledge', 'sleep_together', ',', 'one', 'matchless', 'care', 'caution', 'concern', 'wish', 'manage', 'worry', 'tax', 'tax_return', 'return', 'restitution', 'recurrence', 'rejoinder', 'return_key', 'reappearance', 'render', 'revert', 'hark_back', 'retort', 'come_back', 'refund', 'reelect', 'fall', 'reporter', ',', 'oklahoma', 'o', 'all_right', 'very_well', '?']"
395,20170111_Trump_press_conference_0387,"['pay', 'give', 'pay_up', 'yield', 'gainful', 'compensable', 'hotel', 'room', 'board', 'gift', 'endowment', 'giving', 'endow', 'present', 'show', 'stage', 'award', 'deliver', 'introduce', 'portray', 'confront', 'salute', 'nothing', 'office', 'agency', 'function', 'position', '.']"
396,20170111_Trump_press_conference_0388,"[""'"", 'emolument', '.']"
397,20170111_Trump_press_conference_0450,"['state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'hundred', 'percentage', 'addition', 'increase', ""'"", 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'two', 'deuce', 'old_age', 'long_time', 'days', 'year', 'class', 'ago', ',', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'bad', 'regretful', 'badly', '.']"
398,20170111_Trump_press_conference_0483,"['wide_area_network', 'wan', 'pale', 'sodium', 'thank', 'unite', 'unify', 'connect', 'united', 'joined', 'technology', 'engineering', 'own', 'carrier', 'aircraft_carrier', 'carrier_wave', 'mailman', ',', 'salvage', 'save', 'deliver', 'spare', 'keep_open', 'write', 'saved', 'protected', 'stopping_point', 'conclusion', 'finale', 'close', 'close_up', 'conclude', 'near', 'airless', 'cheeseparing', 'thousand', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', '.']"
399,20170111_Trump_press_conference_0498,"[""'"", 'million', 'worker', 'proletarian', 'actor', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'ninety-six', 'truly', 'actually', 'in_truth', 'very', 'desire', 'want', 'lacking', 'deficient', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', 'calcium', 'california', 'n', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '.']"
400,20170111_Trump_press_conference_0498,"[""'"", 'million', 'worker', 'proletarian', 'actor', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'ninety-six', 'truly', 'actually', 'in_truth', 'very', 'desire', 'want', 'lacking', 'deficient', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', 'calcium', 'california', 'n', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '.']"
401,20170120_Trump_inauguration_0027,"['e', 'listening', 'listen', 'heed', ',', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'ten', 'ten-spot', 'million', 'become', 'part', 'region', 'function', 'character', 'share', 'contribution', 'separate', 'depart', 'partially', 'historic', 'motion', 'movement', 'campaign', 'apparent_motion', 'bowel_movement', 'drift', ',', 'like', 'wish', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', 'never', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', '.']"
402,20170120_Trump_inauguration_0032,"['mother', 'beget', 'child', 'trap', 'at_bay', 'poverty', 'inner', 'inside', 'city', ',', 'r', 'factory', ',', 'disperse', 'scatter', 'break_up', 'spread', 'scattered', 'confused', 'like', 'wish', 'alike', 'comparable', 'gravestone', 'across', 'landscape', 'state', 'nation', ',', 'education', 'department_of_education', 'system', 'arrangement', 'organization', 'flower', 'bloom', 'hot_flash', 'flush', 'bang', 'blush', 'sluice', 'affluent', 'cash', 'leaf', 'leave', 'farewell', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'young', 'new', 'youthful', 'unseasoned', 'beautiful', 'student', 'scholar', 'deprive', 'deprived', 'cognition', '.']"
403,20170120_Trump_inauguration_0032,"['mother', 'beget', 'child', 'trap', 'at_bay', 'poverty', 'inner', 'inside', 'city', ',', 'r', 'factory', ',', 'disperse', 'scatter', 'break_up', 'spread', 'scattered', 'confused', 'like', 'wish', 'alike', 'comparable', 'gravestone', 'across', 'landscape', 'state', 'nation', ',', 'education', 'department_of_education', 'system', 'arrangement', 'organization', 'flower', 'bloom', 'hot_flash', 'flush', 'bang', 'blush', 'sluice', 'affluent', 'cash', 'leaf', 'leave', 'farewell', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'young', 'new', 'youthful', 'unseasoned', 'beautiful', 'student', 'scholar', 'deprive', 'deprived', 'cognition', '.']"
404,20170120_Trump_inauguration_0032,"['mother', 'beget', 'child', 'trap', 'at_bay', 'poverty', 'inner', 'inside', 'city', ',', 'r', 'factory', ',', 'disperse', 'scatter', 'break_up', 'spread', 'scattered', 'confused', 'like', 'wish', 'alike', 'comparable', 'gravestone', 'across', 'landscape', 'state', 'nation', ',', 'education', 'department_of_education', 'system', 'arrangement', 'organization', 'flower', 'bloom', 'hot_flash', 'flush', 'bang', 'blush', 'sluice', 'affluent', 'cash', 'leaf', 'leave', 'farewell', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'young', 'new', 'youthful', 'unseasoned', 'beautiful', 'student', 'scholar', 'deprive', 'deprived', 'cognition', '.']"
405,20170120_Trump_inauguration_0033,"['crime', 'gang', 'crowd', 'drug', 'steal', 'many', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'rob', 'overcharge', 'state', 'country', 'nation', 'area', 'much', 'a_lot', 'unfulfilled', 'potential', 'electric_potential', 'likely', '.']"
406,20170120_Trump_inauguration_0033,"['crime', 'gang', 'crowd', 'drug', 'steal', 'many', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'rob', 'overcharge', 'state', 'country', 'nation', 'area', 'much', 'a_lot', 'unfulfilled', 'potential', 'electric_potential', 'likely', '.']"
407,20170120_Trump_inauguration_0033,"['crime', 'gang', 'crowd', 'drug', 'steal', 'many', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'rob', 'overcharge', 'state', 'country', 'nation', 'area', 'much', 'a_lot', 'unfulfilled', 'potential', 'electric_potential', 'likely', '.']"
408,20170120_Trump_inauguration_0033,"['crime', 'gang', 'crowd', 'drug', 'steal', 'many', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'rob', 'overcharge', 'state', 'country', 'nation', 'area', 'much', 'a_lot', 'unfulfilled', 'potential', 'electric_potential', 'likely', '.']"
409,20170120_Trump_inauguration_0040,"['defend', 'fight', 'champion', 'maintain', 'state', 'nation', ""'"", 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'refuse', 'defy', 'deny', 'resist', 'reject', '.']"
410,20170120_Trump_inauguration_0041,"['spend', 'exhausted', 'million', 'trillion', 'dollar', 'abroad', 'oversea', 'overseas', 'united_states', 'america', ""'"", 'infrastructure', 'fall', 'descend', 'precipitate', 'decrease', 'accrue', 'hang', 'fallen', 'disrepair', 'decay', 'disintegrate', '.']"
411,20170120_Trump_inauguration_0039,"['many', 'decade', 'ten', ',', 'enrich', 'foreign', 'alien', 'extraneous', 'industry', 'diligence', 'expense', 'american', 'american_english', ',', 'subsidize', 'subsidized', 'army', 'united_states_army', 'state', 'country', 'nation', 'area', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'sad', 'deplorable', 'depletion', 'military', '.']"
412,20170120_Trump_inauguration_0039,"['many', 'decade', 'ten', ',', 'enrich', 'foreign', 'alien', 'extraneous', 'industry', 'diligence', 'expense', 'american', 'american_english', ',', 'subsidize', 'subsidized', 'army', 'united_states_army', 'state', 'country', 'nation', 'area', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'sad', 'deplorable', 'depletion', 'military', '.']"
413,20170120_Trump_inauguration_0042,"['w', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'state', 'country', 'nation', 'area', 'rich_people', 'rich', 'fat', 'deep', 'full-bodied', 'ample', 'wealth', ',', 'strength', 'military_capability', 'force', 'forte', 'persuasiveness', 'intensity', 'potency', 'lastingness', 'assurance', 'confidence', 'disperse', 'fritter', 'dissipate', 'debauched', 'dissipated', 'horizon', '.']"
414,20170120_Trump_inauguration_0061,"['follow', 'postdate', 'comply', 'adopt', 'take_after', 'trace', 'watch', 'succeed', 'play_along', 'keep_up', 'come', 'be', 'surveil', 'pursue', 'stick_to', 'two', 'deuce', 'simple', 'simpleton', 'elementary', 'bare', 'childlike', 'dim-witted', 'rule', 'convention', 'principle', 'dominion', 'govern', 'predominate', ',', 'bargain', 'buy', 'bribe', 'american', 'american_english', 'hire', 'rent', 'lease', 'a', 'seek', 'search', 'try', 'friendship', 'good_will', 'grace', 'state', 'nation', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', ',', 'understanding', 'agreement', 'sympathy', 'reason', 'understand', 'sympathize', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'interest', 'sake', 'pastime', 'concern', 'matter_to', 'first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', '.']"
